match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
26,3/6/21,A,Domenico Berardi,US Sassuolo,Udinese Calcio,13,2:0,,,90'
27,3/13/21,H,Domenico Berardi,US Sassuolo,Hellas Verona,10,3:2,,,90'
24,3/17/21,A,Domenico Berardi,US Sassuolo,Torino,17,3:2,2,,76'
31,4/17/21,H,Domenico Berardi,US Sassuolo,Fiorentina,14,3:1,2,,45'
32,4/21/21,A,Domenico Berardi,US Sassuolo,AC Milan,2,1:2,,1,90'
33,4/24/21,H,Domenico Berardi,US Sassuolo,Sampdoria,9,1:0,1,,85'
34,5/2/21,H,Domenico Berardi,US Sassuolo,Atalanta BC,3,1:1,1,,90'
35,5/9/21,A,Domenico Berardi,US Sassuolo,Genoa,11,1:2,1,,81'
36,5/12/21,H,Domenico Berardi,US Sassuolo,Juventus,4,1:3,,,90'
37,5/16/21,A,Domenico Berardi,US Sassuolo,Parma,20,1:3,,1,90'
38,5/23/21,H,Domenico Berardi,US Sassuolo,Lazio,6,2:0,1,1,90'
1,9/20/20,A,João Pedro,Cagliari Calcio,Sassuolo,8,1:1,,1,88'
2,9/26/20,H,João Pedro,Cagliari Calcio,Lazio,6,0:2,,,90'
3,10/4/20,A,João Pedro,Cagliari Calcio,Atalanta BC,3,5:2,1,,86'
4,10/18/20,A,João Pedro,Cagliari Calcio,Torino,17,2:3,1,,85'
5,10/25/20,H,João Pedro,Cagliari Calcio,Crotone,19,4:2,1,1,90'
6,10/31/20,A,João Pedro,Cagliari Calcio,Bologna,12,3:2,1,,90'
7,11/7/20,H,João Pedro,Cagliari Calcio,Sampdoria,9,2:0,1,,90'
8,11/21/20,A,João Pedro,Cagliari Calcio,Juventus,4,2:0,,,90'
9,11/29/20,H,João Pedro,Cagliari Calcio,Spezia Calcio,15,2:2,1,,90'
10,12/6/20,A,João Pedro,Cagliari Calcio,Hellas Verona,10,1:1,,,90'
11,12/13/20,H,João Pedro,Cagliari Calcio,Inter,1,1:3,,,90'
12,12/16/20,A,João Pedro,Cagliari Calcio,Parma,20,0:0,,,90'
13,12/20/20,H,João Pedro,Cagliari Calcio,Udinese Calcio,13,1:1,,,88'
14,12/23/20,A,João Pedro,Cagliari Calcio,AS Roma,7,3:2,2,,90'
15,1/3/21,H,João Pedro,Cagliari Calcio,SSC Napoli,5,1:4,1,,83'
16,1/6/21,H,João Pedro,Cagliari Calcio,Benevento,18,1:2,1,,90'
17,1/10/21,A,João Pedro,Cagliari Calcio,Fiorentina,14,1:0,,,90'
18,1/18/21,H,João Pedro,Cagliari Calcio,AC Milan,2,0:2,,,90'
19,1/24/21,A,João Pedro,Cagliari Calcio,Genoa,11,1:0,,,90'
20,1/31/21,H,João Pedro,Cagliari Calcio,Sassuolo,8,1:1,1,,90'
21,2/7/21,A,João Pedro,Cagliari Calcio,Lazio,6,1:0,,,90'
22,2/14/21,H,João Pedro,Cagliari Calcio,Atalanta BC,3,0:1,,,90'
23,2/19/21,H,João Pedro,Cagliari Calcio,Torino,17,0:1,,,90'
24,2/28/21,A,João Pedro,Cagliari Calcio,Crotone,19,0:2,1,,77'
25,3/3/21,H,João Pedro,Cagliari Calcio,Bologna,12,1:0,,,81'
26,3/7/21,A,João Pedro,Cagliari Calcio,Sampdoria,9,2:2,1,,75'
27,3/14/21,H,João Pedro,Cagliari Calcio,Juventus,4,1:3,,,90'
28,3/20/21,A,João Pedro,Cagliari Calcio,Spezia Calcio,15,2:1,,,90'
29,4/3/21,H,João Pedro,Cagliari Calcio,Hellas Verona,10,0:2,,,90'
30,4/11/21,A,João Pedro,Cagliari Calcio,Inter,1,1:0,,,90'
31,4/17/21,H,João Pedro,Cagliari Calcio,Parma,20,4:3,,,90'
32,4/21/21,A,João Pedro,Cagliari Calcio,Udinese Calcio,13,0:1,1,,78'
33,4/25/21,H,João Pedro,Cagliari Calcio,AS Roma,7,3:2,1,1,90'
35,5/9/21,A,João Pedro,Cagliari Calcio,Benevento,18,1:3,1,,90'
36,5/12/21,H,João Pedro,Cagliari Calcio,Fiorentina,14,0:0,,,90'
37,5/16/21,A,João Pedro,Cagliari Calcio,AC Milan,2,0:0,,,90'
38,5/22/21,H,João Pedro,Cagliari Calcio,Genoa,11,0:1,,,90'
2,9/26/20,A,Duván Zapata,Atalanta BC,Torino,17,2:4,,1,85'
1,9/30/20,A,Duván Zapata,Atalanta BC,Lazio,6,1:4,,,82'
3,10/4/20,H,Duván Zapata,Atalanta BC,Cagliari Calcio,16,5:2,1,1,65'
4,10/17/20,A,Duván Zapata,Atalanta BC,SSC Napoli,5,4:1,,,45'
5,10/24/20,H,Duván Zapata,Atalanta BC,Sampdoria,9,1:3,1,,45'
6,10/31/20,A,Duván Zapata,Atalanta BC,Crotone,19,1:2,,,45'
7,11/8/20,H,Duván Zapata,Atalanta BC,Inter,1,1:1,,,73'
8,11/21/20,A,Duván Zapata,Atalanta BC,Spezia Calcio,15,0:0,,,67'
9,11/28/20,H,Duván Zapata,Atalanta BC,Hellas Verona,10,0:2,,,62'
11,12/13/20,H,Duván Zapata,Atalanta BC,Fiorentina,14,3:0,,1,81'
12,12/16/20,A,Duván Zapata,Atalanta BC,Juventus,4,1:1,,,71'
13,12/20/20,H,Duván Zapata,Atalanta BC,AS Roma,7,4:1,1,,71'
14,12/23/20,A,Duván Zapata,Atalanta BC,Bologna,12,2:2,,,25'
15,1/3/21,H,Duván Zapata,Atalanta BC,Sassuolo,8,5:1,2,1,84'
16,1/6/21,H,Duván Zapata,Atalanta BC,Parma,20,3:0,1,1,45'
17,1/9/21,A,Duván Zapata,Atalanta BC,Benevento,18,1:4,1,,73'
18,1/17/21,H,Duván Zapata,Atalanta BC,Genoa,11,0:0,,,57'
10,1/20/21,A,Duván Zapata,Atalanta BC,Udinese Calcio,13,1:1,,,32'
19,1/23/21,A,Duván Zapata,Atalanta BC,AC Milan,2,0:3,1,,90'
20,1/31/21,H,Duván Zapata,Atalanta BC,Lazio,6,1:3,,,54'
21,2/6/21,H,Duván Zapata,Atalanta BC,Torino,17,3:3,,,32'
22,2/14/21,A,Duván Zapata,Atalanta BC,Cagliari Calcio,16,0:1,,,85'
23,2/21/21,H,Duván Zapata,Atalanta BC,SSC Napoli,5,4:2,1,1,90'
25,3/3/21,H,Duván Zapata,Atalanta BC,Crotone,19,5:1,,1,21'
26,3/8/21,A,Duván Zapata,Atalanta BC,Inter,1,1:0,,,70'
27,3/12/21,H,Duván Zapata,Atalanta BC,Spezia Calcio,15,3:1,,1,24'
28,3/21/21,A,Duván Zapata,Atalanta BC,Hellas Verona,10,0:2,1,,77'
29,4/3/21,H,Duván Zapata,Atalanta BC,Udinese Calcio,13,3:2,1,,85'
30,4/11/21,A,Duván Zapata,Atalanta BC,Fiorentina,14,2:3,2,,86'
31,4/18/21,H,Duván Zapata,Atalanta BC,Juventus,4,1:0,,,90'
32,4/22/21,A,Duván Zapata,Atalanta BC,AS Roma,7,1:1,,,73'
33,4/25/21,H,Duván Zapata,Atalanta BC,Bologna,12,5:0,1,,78'
34,5/2/21,A,Duván Zapata,Atalanta BC,Sassuolo,8,1:1,,,60'
35,5/9/21,A,Duván Zapata,Atalanta BC,Parma,20,2:5,,,45'
36,5/12/21,H,Duván Zapata,Atalanta BC,Benevento,18,2:0,,1,89'
37,5/15/21,A,Duván Zapata,Atalanta BC,Genoa,11,3:4,1,1,45'
38,5/23/21,H,Duván Zapata,Atalanta BC,AC Milan,2,0:2,,,90'
1,9/21/20,H,Zlatan Ibrahimovic,AC Milan,Bologna,12,2:0,2,,90'
4,10/17/20,A,Zlatan Ibrahimovic,AC Milan,Inter,1,1:2,2,,90'
5,10/26/20,H,Zlatan Ibrahimovic,AC Milan,AS Roma,7,3:3,2,,90'
6,11/1/20,A,Zlatan Ibrahimovic,AC Milan,Udinese Calcio,13,1:2,1,1,90'
7,11/8/20,H,Zlatan Ibrahimovic,AC Milan,Hellas Verona,10,2:2,1,,90'
8,11/22/20,A,Zlatan Ibrahimovic,AC Milan,SSC Napoli,5,1:3,2,,79'
17,1/9/21,H,Zlatan Ibrahimovic,AC Milan,Torino,17,2:0,,,5'
18,1/18/21,A,Zlatan Ibrahimovic,AC Milan,Cagliari Calcio,16,0:2,2,,90'
19,1/23/21,H,Zlatan Ibrahimovic,AC Milan,Atalanta BC,3,0:3,,,90'
20,1/30/21,A,Zlatan Ibrahimovic,AC Milan,Bologna,12,1:2,,,90'
21,2/7/21,H,Zlatan Ibrahimovic,AC Milan,Crotone,19,4:0,2,,77'
22,2/13/21,A,Zlatan Ibrahimovic,AC Milan,Spezia Calcio,15,2:0,,,90'
23,2/21/21,H,Zlatan Ibrahimovic,AC Milan,Inter,1,0:3,,,75'
24,2/28/21,A,Zlatan Ibrahimovic,AC Milan,AS Roma,7,1:2,,,56'
28,3/21/21,A,Zlatan Ibrahimovic,AC Milan,Fiorentina,14,2:3,1,,90'
29,4/3/21,H,Zlatan Ibrahimovic,AC Milan,Sampdoria,9,1:1,,,90'
30,4/10/21,A,Zlatan Ibrahimovic,AC Milan,Parma,20,1:3,,1,59'
34,5/1/21,H,Zlatan Ibrahimovic,AC Milan,Benevento,18,2:0,,,90'
35,5/9/21,A,Zlatan Ibrahimovic,AC Milan,Juventus,4,0:3,,,66'
1,9/19/20,A,Henrikh Mkhitaryan,AS Roma,Hellas Verona,10,3:0,,,90'
2,9/27/20,H,Henrikh Mkhitaryan,AS Roma,Juventus,4,2:2,,1,90'
3,10/3/20,A,Henrikh Mkhitaryan,AS Roma,Udinese Calcio,13,0:1,,,71'
4,10/18/20,H,Henrikh Mkhitaryan,AS Roma,Benevento,18,5:2,,2,90'
5,10/26/20,A,Henrikh Mkhitaryan,AS Roma,AC Milan,2,3:3,,,90'
6,11/1/20,H,Henrikh Mkhitaryan,AS Roma,Fiorentina,14,2:0,,1,90'
7,11/8/20,A,Henrikh Mkhitaryan,AS Roma,Genoa,11,1:3,3,,90'
8,11/22/20,H,Henrikh Mkhitaryan,AS Roma,Parma,20,3:0,2,,90'
9,11/29/20,A,Henrikh Mkhitaryan,AS Roma,SSC Napoli,5,4:0,,,90'
10,12/6/20,H,Henrikh Mkhitaryan,AS Roma,Sassuolo,8,0:0,,,90'
11,12/13/20,A,Henrikh Mkhitaryan,AS Roma,Bologna,12,1:5,1,1,90'
12,12/17/20,H,Henrikh Mkhitaryan,AS Roma,Torino,17,3:1,1,,90'
13,12/20/20,A,Henrikh Mkhitaryan,AS Roma,Atalanta BC,3,4:1,,1,90'
14,12/23/20,H,Henrikh Mkhitaryan,AS Roma,Cagliari Calcio,16,3:2,,,90'
15,1/3/21,H,Henrikh Mkhitaryan,AS Roma,Sampdoria,9,1:0,,,90'
16,1/6/21,A,Henrikh Mkhitaryan,AS Roma,Crotone,19,1:3,1,1,63'
17,1/10/21,H,Henrikh Mkhitaryan,AS Roma,Inter,1,2:2,,1,90'
18,1/15/21,A,Henrikh Mkhitaryan,AS Roma,Lazio,6,3:0,,,90'
20,1/31/21,H,Henrikh Mkhitaryan,AS Roma,Hellas Verona,10,3:1,1,,90'
21,2/6/21,A,Henrikh Mkhitaryan,AS Roma,Juventus,4,2:0,,,90'
22,2/14/21,H,Henrikh Mkhitaryan,AS Roma,Udinese Calcio,13,3:0,,1,90'
23,2/21/21,A,Henrikh Mkhitaryan,AS Roma,Benevento,18,0:0,,,82'
24,2/28/21,H,Henrikh Mkhitaryan,AS Roma,AC Milan,2,1:2,,,90'
25,3/3/21,A,Henrikh Mkhitaryan,AS Roma,Fiorentina,14,1:2,,,67'
26,3/7/21,H,Henrikh Mkhitaryan,AS Roma,Genoa,11,1:0,,,30'
30,4/11/21,H,Henrikh Mkhitaryan,AS Roma,Bologna,12,1:0,,,22'
31,4/18/21,A,Henrikh Mkhitaryan,AS Roma,Torino,17,3:1,,,45'
32,4/22/21,H,Henrikh Mkhitaryan,AS Roma,Atalanta BC,3,1:1,,,86'
33,4/25/21,A,Henrikh Mkhitaryan,AS Roma,Cagliari Calcio,16,3:2,,,31'
34,5/2/21,A,Henrikh Mkhitaryan,AS Roma,Sampdoria,9,2:0,,,90'
35,5/9/21,H,Henrikh Mkhitaryan,AS Roma,Crotone,19,5:0,1,2,90'
36,5/12/21,A,Henrikh Mkhitaryan,AS Roma,Inter,1,3:1,1,,90'
37,5/15/21,H,Henrikh Mkhitaryan,AS Roma,Lazio,6,2:0,1,,90'
38,5/23/21,A,Henrikh Mkhitaryan,AS Roma,Spezia Calcio,15,2:2,1,,90'
1,9/19/20,A,Andrea Belotti,Torino FC,Fiorentina,14,1:0,,,90'
2,9/26/20,H,Andrea Belotti,Torino FC,Atalanta BC,3,2:4,2,,90'
4,10/18/20,H,Andrea Belotti,Torino FC,Cagliari Calcio,16,2:3,2,,90'
5,10/23/20,A,Andrea Belotti,Torino FC,Sassuolo,8,3:3,1,1,90'
6,11/1/20,H,Andrea Belotti,Torino FC,Lazio,6,3:4,1,,76'
3,11/4/20,A,Andrea Belotti,Torino FC,Genoa,11,1:2,,1,90'
7,11/8/20,H,Andrea Belotti,Torino FC,Crotone,19,0:0,,,90'
9,11/30/20,H,Andrea Belotti,Torino FC,Sampdoria,9,2:2,1,,90'
10,12/5/20,A,Andrea Belotti,Torino FC,Juventus,4,2:1,,,90'
11,12/12/20,H,Andrea Belotti,Torino FC,Udinese Calcio,13,2:3,1,1,90'
12,12/17/20,A,Andrea Belotti,Torino FC,AS Roma,7,3:1,1,,90'
13,12/20/20,H,Andrea Belotti,Torino FC,Bologna,12,1:1,,,90'
14,12/23/20,A,Andrea Belotti,Torino FC,SSC Napoli,5,1:1,,,88'
15,1/3/21,A,Andrea Belotti,Torino FC,Parma,20,0:3,,2,90'
16,1/6/21,H,Andrea Belotti,Torino FC,Hellas Verona,10,1:1,,,90'
17,1/9/21,A,Andrea Belotti,Torino FC,AC Milan,2,2:0,,,86'
18,1/16/21,H,Andrea Belotti,Torino FC,Spezia Calcio,15,0:0,,,90'
19,1/22/21,A,Andrea Belotti,Torino FC,Benevento,18,2:2,,1,90'
20,1/29/21,H,Andrea Belotti,Torino FC,Fiorentina,14,1:1,1,,90'
21,2/6/21,A,Andrea Belotti,Torino FC,Atalanta BC,3,3:3,1,,90'
22,2/13/21,H,Andrea Belotti,Torino FC,Genoa,11,0:0,,,90'
23,2/19/21,A,Andrea Belotti,Torino FC,Cagliari Calcio,16,0:1,,,90'
27,3/14/21,H,Andrea Belotti,Torino FC,Inter,1,1:2,,,1'
24,3/17/21,H,Andrea Belotti,Torino FC,Sassuolo,8,3:2,,,88'
28,3/21/21,A,Andrea Belotti,Torino FC,Sampdoria,9,1:0,,,90'
29,4/3/21,H,Andrea Belotti,Torino FC,Juventus,4,2:2,,,72'
30,4/10/21,A,Andrea Belotti,Torino FC,Udinese Calcio,13,0:1,1,,90'
31,4/18/21,H,Andrea Belotti,Torino FC,AS Roma,7,3:1,,1,90'
32,4/21/21,A,Andrea Belotti,Torino FC,Bologna,12,1:1,,,72'
33,4/26/21,H,Andrea Belotti,Torino FC,SSC Napoli,5,0:2,,,72'
34,5/3/21,H,Andrea Belotti,Torino FC,Parma,20,1:0,,,81'
35,5/9/21,A,Andrea Belotti,Torino FC,Hellas Verona,10,1:1,,,78'
37,5/15/21,A,Andrea Belotti,Torino FC,Spezia Calcio,15,4:1,1,,90'
25,5/18/21,A,Andrea Belotti,Torino FC,Lazio,6,0:0,,,90'
38,5/23/21,H,Andrea Belotti,Torino FC,Benevento,18,1:1,,,20'
1,9/21/20,H,Franck Kessié,AC Milan,Bologna,12,2:0,,,77'
2,9/27/20,A,Franck Kessié,AC Milan,Crotone,19,0:2,1,,90'
3,10/4/20,H,Franck Kessié,AC Milan,Spezia Calcio,15,3:0,,1,32'
4,10/17/20,A,Franck Kessié,AC Milan,Inter,1,1:2,,,87'
5,10/26/20,H,Franck Kessié,AC Milan,AS Roma,7,3:3,,,90'
6,11/1/20,A,Franck Kessié,AC Milan,Udinese Calcio,13,1:2,1,,90'
7,11/8/20,H,Franck Kessié,AC Milan,Hellas Verona,10,2:2,,1,90'
8,11/22/20,A,Franck Kessié,AC Milan,SSC Napoli,5,1:3,,,90'
9,11/29/20,H,Franck Kessié,AC Milan,Fiorentina,14,2:0,1,1,90'
10,12/6/20,A,Franck Kessié,AC Milan,Sampdoria,9,1:2,1,,90'
11,12/13/20,H,Franck Kessié,AC Milan,Parma,20,2:2,,,90'
12,12/16/20,A,Franck Kessié,AC Milan,Genoa,11,2:2,,,90'
13,12/20/20,A,Franck Kessié,AC Milan,Sassuolo,8,1:2,,,90'
15,1/3/21,A,Franck Kessié,AC Milan,Benevento,18,0:2,1,,90'
16,1/6/21,H,Franck Kessié,AC Milan,Juventus,4,1:3,,,90'
17,1/9/21,H,Franck Kessié,AC Milan,Torino,17,2:0,1,,90'
18,1/18/21,A,Franck Kessié,AC Milan,Cagliari Calcio,16,0:2,,,90'
19,1/23/21,H,Franck Kessié,AC Milan,Atalanta BC,3,0:3,,,90'
20,1/30/21,A,Franck Kessié,AC Milan,Bologna,12,1:2,1,,90'
21,2/7/21,H,Franck Kessié,AC Milan,Crotone,19,4:0,,,87'
22,2/13/21,A,Franck Kessié,AC Milan,Spezia Calcio,15,2:0,,,90'
23,2/21/21,H,Franck Kessié,AC Milan,Inter,1,0:3,,,90'
24,2/28/21,A,Franck Kessié,AC Milan,AS Roma,7,1:2,1,,90'
25,3/3/21,H,Franck Kessié,AC Milan,Udinese Calcio,13,1:1,1,,90'
26,3/7/21,A,Franck Kessié,AC Milan,Hellas Verona,10,0:2,,,90'
27,3/14/21,H,Franck Kessié,AC Milan,SSC Napoli,5,0:1,,,67'
28,3/21/21,A,Franck Kessié,AC Milan,Fiorentina,14,2:3,,1,90'
29,4/3/21,H,Franck Kessié,AC Milan,Sampdoria,9,1:1,,1,90'
30,4/10/21,A,Franck Kessié,AC Milan,Parma,20,1:3,1,,90'
31,4/18/21,H,Franck Kessié,AC Milan,Genoa,11,2:1,,,90'
32,4/21/21,H,Franck Kessié,AC Milan,Sassuolo,8,1:2,,,90'
33,4/26/21,A,Franck Kessié,AC Milan,Lazio,6,3:0,,,90'
34,5/1/21,H,Franck Kessié,AC Milan,Benevento,18,2:0,,,90'
35,5/9/21,A,Franck Kessié,AC Milan,Juventus,4,0:3,,,90'
36,5/12/21,A,Franck Kessié,AC Milan,Torino,17,0:7,1,1,90'
37,5/16/21,H,Franck Kessié,AC Milan,Cagliari Calcio,16,0:0,,,90'
38,5/23/21,A,Franck Kessié,AC Milan,Atalanta BC,3,0:2,2,,90'
1,9/20/20,A,Fabio Quagliarella,UC Sampdoria,Juventus,4,3:0,,,45'
2,9/26/20,H,Fabio Quagliarella,UC Sampdoria,Benevento,18,2:3,1,,84'
3,10/2/20,A,Fabio Quagliarella,UC Sampdoria,Fiorentina,14,1:2,1,,90'
4,10/17/20,H,Fabio Quagliarella,UC Sampdoria,Lazio,6,3:0,1,,79'
5,10/24/20,A,Fabio Quagliarella,UC Sampdoria,Atalanta BC,3,1:3,1,,66'
6,11/1/20,H,Fabio Quagliarella,UC Sampdoria,Genoa,11,1:1,,,66'
7,11/7/20,A,Fabio Quagliarella,UC Sampdoria,Cagliari Calcio,16,2:0,,,77'
8,11/22/20,H,Fabio Quagliarella,UC Sampdoria,Bologna,12,1:2,,,90'
9,11/30/20,A,Fabio Quagliarella,UC Sampdoria,Torino,17,2:2,1,,82'
10,12/6/20,H,Fabio Quagliarella,UC Sampdoria,AC Milan,2,1:2,,,90'
11,12/13/20,A,Fabio Quagliarella,UC Sampdoria,SSC Napoli,5,2:1,,,90'
13,12/19/20,H,Fabio Quagliarella,UC Sampdoria,Crotone,19,3:1,1,,30'
14,12/23/20,H,Fabio Quagliarella,UC Sampdoria,Sassuolo,8,2:3,1,,90'
15,1/3/21,A,Fabio Quagliarella,UC Sampdoria,AS Roma,7,1:0,,,80'
17,1/11/21,A,Fabio Quagliarella,UC Sampdoria,Spezia Calcio,15,2:1,,,11'
18,1/16/21,H,Fabio Quagliarella,UC Sampdoria,Udinese Calcio,13,2:1,,,62'
19,1/24/21,A,Fabio Quagliarella,UC Sampdoria,Parma,20,0:2,,,70'
20,1/30/21,H,Fabio Quagliarella,UC Sampdoria,Juventus,4,0:2,,,68'
21,2/7/21,A,Fabio Quagliarella,UC Sampdoria,Benevento,18,1:1,,,13'
22,2/14/21,H,Fabio Quagliarella,UC Sampdoria,Fiorentina,14,2:1,1,,26'
23,2/20/21,A,Fabio Quagliarella,UC Sampdoria,Lazio,6,1:0,,,90'
24,2/28/21,H,Fabio Quagliarella,UC Sampdoria,Atalanta BC,3,0:2,,,29'
25,3/3/21,A,Fabio Quagliarella,UC Sampdoria,Genoa,11,1:1,,,77'
26,3/7/21,H,Fabio Quagliarella,UC Sampdoria,Cagliari Calcio,16,2:2,,1,88'
27,3/14/21,A,Fabio Quagliarella,UC Sampdoria,Bologna,12,3:1,1,,90'
28,3/21/21,H,Fabio Quagliarella,UC Sampdoria,Torino,17,1:0,,,88'
29,4/3/21,A,Fabio Quagliarella,UC Sampdoria,AC Milan,2,1:1,1,,84'
30,4/11/21,H,Fabio Quagliarella,UC Sampdoria,SSC Napoli,5,0:2,,,67'
32,4/21/21,A,Fabio Quagliarella,UC Sampdoria,Crotone,19,0:1,1,,90'
35,5/8/21,A,Fabio Quagliarella,UC Sampdoria,Inter,1,5:1,,,17'
36,5/12/21,H,Fabio Quagliarella,UC Sampdoria,Spezia Calcio,15,2:2,,,90'
37,5/16/21,A,Fabio Quagliarella,UC Sampdoria,Udinese Calcio,13,0:1,1,,16'
38,5/22/21,H,Fabio Quagliarella,UC Sampdoria,Parma,20,3:0,1,,80'
2,9/27/20,A,Álvaro Morata,Juventus FC,AS Roma,7,2:2,,,58'
4,10/17/20,A,Álvaro Morata,Juventus FC,Crotone,19,1:1,1,,90'
5,10/25/20,H,Álvaro Morata,Juventus FC,Hellas Verona,10,1:1,,1,90'
6,11/1/20,A,Álvaro Morata,Juventus FC,Spezia Calcio,15,1:4,1,1,78'
7,11/8/20,A,Álvaro Morata,Juventus FC,Lazio,6,1:1,,,89'
8,11/21/20,H,Álvaro Morata,Juventus FC,Cagliari Calcio,16,2:0,,1,69'
9,11/28/20,A,Álvaro Morata,Juventus FC,Benevento,18,1:1,1,,90'
11,12/13/20,A,Álvaro Morata,Juventus FC,Genoa,11,1:3,,1,23'
12,12/16/20,H,Álvaro Morata,Juventus FC,Atalanta BC,3,1:1,,,84'
13,12/19/20,A,Álvaro Morata,Juventus FC,Parma,20,0:4,1,2,90'
14,12/22/20,H,Álvaro Morata,Juventus FC,Fiorentina,14,0:3,,,45'
17,1/10/21,H,Álvaro Morata,Juventus FC,Sassuolo,8,3:1,,,4'
18,1/17/21,A,Álvaro Morata,Juventus FC,Inter,1,2:0,,,90'
19,1/24/21,H,Álvaro Morata,Juventus FC,Bologna,12,2:0,,,21'
20,1/30/21,A,Álvaro Morata,Juventus FC,Sampdoria,9,0:2,,1,78'
21,2/6/21,H,Álvaro Morata,Juventus FC,AS Roma,7,2:0,,1,65'
22,2/13/21,A,Álvaro Morata,Juventus FC,SSC Napoli,5,1:0,,,90'
23,2/22/21,H,Álvaro Morata,Juventus FC,Crotone,19,3:0,,,14'
25,3/2/21,H,Álvaro Morata,Juventus FC,Spezia Calcio,15,3:0,1,,29'
26,3/6/21,H,Álvaro Morata,Juventus FC,Lazio,6,3:1,2,1,69'
27,3/14/21,A,Álvaro Morata,Juventus FC,Cagliari Calcio,16,1:3,,,70'
28,3/21/21,H,Álvaro Morata,Juventus FC,Benevento,18,0:1,,,90'
29,4/3/21,A,Álvaro Morata,Juventus FC,Torino,17,2:2,,1,90'
3,4/7/21,H,Álvaro Morata,Juventus FC,SSC Napoli,5,2:1,,,69'
30,4/11/21,H,Álvaro Morata,Juventus FC,Genoa,11,3:1,1,,68'
31,4/18/21,A,Álvaro Morata,Juventus FC,Atalanta BC,3,1:0,,,90'
32,4/21/21,H,Álvaro Morata,Juventus FC,Parma,20,3:1,,,6'
33,4/25/21,A,Álvaro Morata,Juventus FC,Fiorentina,14,1:1,1,,45'
34,5/2/21,A,Álvaro Morata,Juventus FC,Udinese Calcio,13,1:2,,,24'
35,5/9/21,H,Álvaro Morata,Juventus FC,AC Milan,2,0:3,,,90'
37,5/15/21,H,Álvaro Morata,Juventus FC,Inter,1,3:2,,,20'
38,5/23/21,A,Álvaro Morata,Juventus FC,Bologna,12,1:4,2,,90'
1,9/20/20,H,Francesco Caputo,US Sassuolo,Cagliari Calcio,16,1:1,,,90'
2,9/27/20,A,Francesco Caputo,US Sassuolo,Spezia Calcio,15,1:4,1,2,90'
3,10/3/20,H,Francesco Caputo,US Sassuolo,Crotone,19,4:1,2,,90'
4,10/18/20,A,Francesco Caputo,US Sassuolo,Bologna,12,3:4,1,1,90'
5,10/23/20,H,Francesco Caputo,US Sassuolo,Torino,17,3:3,1,,90'
7,11/6/20,H,Francesco Caputo,US Sassuolo,Udinese Calcio,13,0:0,,,77'
12,12/16/20,A,Francesco Caputo,US Sassuolo,Fiorentina,14,1:1,,,30'
13,12/20/20,H,Francesco Caputo,US Sassuolo,AC Milan,2,1:2,,,45'
14,12/23/20,A,Francesco Caputo,US Sassuolo,Sampdoria,9,2:3,1,1,73'
15,1/3/21,A,Francesco Caputo,US Sassuolo,Atalanta BC,3,5:1,,,56'
16,1/6/21,H,Francesco Caputo,US Sassuolo,Genoa,11,2:1,,,57'
17,1/10/21,A,Francesco Caputo,US Sassuolo,Juventus,4,3:1,,,45'
18,1/17/21,H,Francesco Caputo,US Sassuolo,Parma,20,1:1,,,71'
19,1/24/21,A,Francesco Caputo,US Sassuolo,Lazio,6,2:1,1,,90'
20,1/31/21,A,Francesco Caputo,US Sassuolo,Cagliari Calcio,16,1:1,,,71'
21,2/6/21,H,Francesco Caputo,US Sassuolo,Spezia Calcio,15,1:2,1,,90'
22,2/14/21,A,Francesco Caputo,US Sassuolo,Crotone,19,1:2,1,1,72'
23,2/20/21,H,Francesco Caputo,US Sassuolo,Bologna,12,1:1,1,,90'
25,3/3/21,H,Francesco Caputo,US Sassuolo,SSC Napoli,5,3:3,1,1,90'
26,3/6/21,A,Francesco Caputo,US Sassuolo,Udinese Calcio,13,2:0,,,45'
27,3/13/21,H,Francesco Caputo,US Sassuolo,Hellas Verona,10,3:2,,,90'
24,3/17/21,A,Francesco Caputo,US Sassuolo,Torino,17,3:2,,1,90'
35,5/9/21,A,Francesco Caputo,US Sassuolo,Genoa,11,1:2,,,9'
37,5/16/21,A,Francesco Caputo,US Sassuolo,Parma,20,1:3,,,26'
38,5/23/21,H,Francesco Caputo,US Sassuolo,Lazio,6,2:0,,1,33'
1,9/21/20,H,Ante Rebic,AC Milan,Bologna,12,2:0,,,90'
2,9/27/20,A,Ante Rebic,AC Milan,Crotone,19,0:2,,1,58'
6,11/1/20,A,Ante Rebic,AC Milan,Udinese Calcio,13,1:2,,,19'
7,11/8/20,H,Ante Rebic,AC Milan,Hellas Verona,10,2:2,,,45'
8,11/22/20,A,Ante Rebic,AC Milan,SSC Napoli,5,1:3,,1,73'
9,11/29/20,H,Ante Rebic,AC Milan,Fiorentina,14,2:0,,,90'
10,12/6/20,A,Ante Rebic,AC Milan,Sampdoria,9,1:2,,1,90'
11,12/13/20,H,Ante Rebic,AC Milan,Parma,20,2:2,,,90'
12,12/16/20,A,Ante Rebic,AC Milan,Genoa,11,2:2,,,54'
14,12/23/20,H,Ante Rebic,AC Milan,Lazio,6,3:2,1,1,90'
15,1/3/21,A,Ante Rebic,AC Milan,Benevento,18,0:2,,2,71'
19,1/23/21,H,Ante Rebic,AC Milan,Atalanta BC,3,0:3,,,20'
