player,team,team_position,opponent,opponent_position,goals,assists
Tyler Roberts,Everton,10,Everton,10,,
Tyler Roberts,Arsenal,8,Arsenal,8,,1
Tyler Roberts,Wolves,13,Wolves,13,,
Tyler Roberts,Southampton,15,Southampton,15,,1
Tyler Roberts,Aston Villa,11,Aston Villa,11,,
Tyler Roberts,West Ham,6,West Ham,6,,
Tyler Roberts,Chelsea,4,Chelsea,4,,
Tyler Roberts,Fulham,18,Fulham,18,,
Tyler Roberts,Sheff Utd,20,Sheff Utd,20,,
Tyler Roberts,Man City,1,Man City,1,,
Tyler Roberts,Liverpool,3,Liverpool,3,,
Tyler Roberts,Man Utd,2,Man Utd,2,,
Tyler Roberts,Brighton,16,Brighton,16,,
Tyler Roberts,Spurs,7,Spurs,7,,
Tyler Roberts,Burnley,17,Burnley,17,,
Tyler Roberts,Southampton,15,Southampton,15,1,
Tyler Roberts,West Brom,19,West Brom,19,,
César Azpilicueta,Brighton,16,Brighton,16,,
César Azpilicueta,West Brom,19,West Brom,19,,1
César Azpilicueta,Crystal Palace,14,Crystal Palace,14,,
César Azpilicueta,Southampton,15,Southampton,15,,
César Azpilicueta,Man Utd,2,Man Utd,2,,
César Azpilicueta,West Ham,6,West Ham,6,,
César Azpilicueta,Aston Villa,11,Aston Villa,11,,
César Azpilicueta,Man City,1,Man City,1,,
César Azpilicueta,Fulham,18,Fulham,18,,
César Azpilicueta,Wolves,13,Wolves,13,,
César Azpilicueta,Burnley,17,Burnley,17,1,
César Azpilicueta,Spurs,7,Spurs,7,,
César Azpilicueta,Sheff Utd,20,Sheff Utd,20,,
César Azpilicueta,Newcastle,12,Newcastle,12,,
César Azpilicueta,Southampton,15,Southampton,15,,
César Azpilicueta,Man Utd,2,Man Utd,2,,
César Azpilicueta,Liverpool,3,Liverpool,3,,
César Azpilicueta,Everton,10,Everton,10,,
César Azpilicueta,Leeds,9,Leeds,9,,
César Azpilicueta,West Brom,19,West Brom,19,,
César Azpilicueta,Crystal Palace,14,Crystal Palace,14,,
César Azpilicueta,West Ham,6,West Ham,6,,
César Azpilicueta,Man City,1,Man City,1,,1
César Azpilicueta,Arsenal,8,Arsenal,8,,
César Azpilicueta,Leicester,5,Leicester,5,,
César Azpilicueta,Aston Villa,11,Aston Villa,11,,
Curtis Jones,Leeds,9,Leeds,9,,
Curtis Jones,Aston Villa,11,Aston Villa,11,,
Curtis Jones,West Ham,6,West Ham,6,,
Curtis Jones,Leicester,5,Leicester,5,,
Curtis Jones,Brighton,16,Brighton,16,,
Curtis Jones,Wolves,13,Wolves,13,,
Curtis Jones,Fulham,18,Fulham,18,,
Curtis Jones,Spurs,7,Spurs,7,,
Curtis Jones,Crystal Palace,14,Crystal Palace,14,,
Curtis Jones,West Brom,19,West Brom,19,,
Curtis Jones,Newcastle,12,Newcastle,12,,
Curtis Jones,Man Utd,2,Man Utd,2,,
Curtis Jones,Spurs,7,Spurs,7,,
Curtis Jones,West Ham,6,West Ham,6,,1
Curtis Jones,Brighton,16,Brighton,16,,
Curtis Jones,Man City,1,Man City,1,,
Curtis Jones,Leicester,5,Leicester,5,,
Curtis Jones,Everton,10,Everton,10,,
Curtis Jones,Sheff Utd,20,Sheff Utd,20,1,
Curtis Jones,Chelsea,4,Chelsea,4,,
Curtis Jones,Newcastle,12,Newcastle,12,,
Curtis Jones,Southampton,15,Southampton,15,,
Curtis Jones,Man Utd,2,Man Utd,2,,1
Curtis Jones,West Brom,19,West Brom,19,,
Martin Ødegaard,Man Utd,2,Man Utd,2,,
Martin Ødegaard,Aston Villa,11,Aston Villa,11,,
Martin Ødegaard,Leeds,9,Leeds,9,,
Martin Ødegaard,Man City,1,Man City,1,,
Martin Ødegaard,Leicester,5,Leicester,5,,
Martin Ødegaard,Burnley,17,Burnley,17,,
Martin Ødegaard,Spurs,7,Spurs,7,1,
Martin Ødegaard,West Ham,6,West Ham,6,,
Martin Ødegaard,Liverpool,3,Liverpool,3,,
Martin Ødegaard,Everton,10,Everton,10,,
Martin Ødegaard,Newcastle,12,Newcastle,12,,
Martin Ødegaard,Chelsea,4,Chelsea,4,,
Martin Ødegaard,Crystal Palace,14,Crystal Palace,14,,1
Martin Ødegaard,Brighton,16,Brighton,16,,1
Joel Matip,Leeds,9,Leeds,9,,
Joel Matip,Everton,10,Everton,10,,
Joel Matip,Man City,1,Man City,1,,
Joel Matip,Leicester,5,Leicester,5,,
Joel Matip,Wolves,13,Wolves,13,1,
Joel Matip,Fulham,18,Fulham,18,,
Joel Matip,Crystal Palace,14,Crystal Palace,14,,1
Joel Matip,West Brom,19,West Brom,19,,1
Joel Matip,Burnley,17,Burnley,17,,
Joel Matip,Spurs,7,Spurs,7,,
Juan Mata,Newcastle,12,Newcastle,12,,1
Juan Mata,Chelsea,4,Chelsea,4,,
Juan Mata,Everton,10,Everton,10,,
Juan Mata,West Brom,19,West Brom,19,,
Juan Mata,West Ham,6,West Ham,6,,1
Juan Mata,Sheff Utd,20,Sheff Utd,20,,
Juan Mata,Newcastle,12,Newcastle,12,,
Juan Mata,Leicester,5,Leicester,5,,
Juan Mata,Wolves,13,Wolves,13,1,
Jan Bednarek,Crystal Palace,14,Crystal Palace,14,,
Jan Bednarek,Spurs,7,Spurs,7,,
Jan Bednarek,Burnley,17,Burnley,17,,
Jan Bednarek,West Brom,19,West Brom,19,,
Jan Bednarek,Chelsea,4,Chelsea,4,,
Jan Bednarek,Everton,10,Everton,10,,
Jan Bednarek,Aston Villa,11,Aston Villa,11,,
Jan Bednarek,Newcastle,12,Newcastle,12,,
Jan Bednarek,Wolves,13,Wolves,13,,
Jan Bednarek,Man Utd,2,Man Utd,2,1,
Jan Bednarek,Brighton,16,Brighton,16,,
Jan Bednarek,Sheff Utd,20,Sheff Utd,20,,1
Jan Bednarek,Arsenal,8,Arsenal,8,,
Jan Bednarek,Man City,1,Man City,1,,
Jan Bednarek,Fulham,18,Fulham,18,,
Jan Bednarek,West Ham,6,West Ham,6,,
Jan Bednarek,Liverpool,3,Liverpool,3,,
Jan Bednarek,Leicester,5,Leicester,5,,
Jan Bednarek,Arsenal,8,Arsenal,8,,
Jan Bednarek,Aston Villa,11,Aston Villa,11,,
Jan Bednarek,Man Utd,2,Man Utd,2,,
Jan Bednarek,Newcastle,12,Newcastle,12,,
Jan Bednarek,Wolves,13,Wolves,13,,
Jan Bednarek,Chelsea,4,Chelsea,4,,
Jan Bednarek,Leeds,9,Leeds,9,,
Jan Bednarek,Everton,10,Everton,10,,
Jan Bednarek,Sheff Utd,20,Sheff Utd,20,,
Jan Bednarek,Man City,1,Man City,1,,
Jan Bednarek,Brighton,16,Brighton,16,,
Jan Bednarek,Burnley,17,Burnley,17,,
Jan Bednarek,West Brom,19,West Brom,19,,
Jan Bednarek,Spurs,7,Spurs,7,,
Jan Bednarek,Leicester,5,Leicester,5,,
Jan Bednarek,Liverpool,3,Liverpool,3,,
Jan Bednarek,Crystal Palace,14,Crystal Palace,14,,
Jan Bednarek,West Ham,6,West Ham,6,,
Nélson Semedo,West Ham,6,West Ham,6,,
Nélson Semedo,Fulham,18,Fulham,18,,
Nélson Semedo,Leeds,9,Leeds,9,,
Nélson Semedo,Newcastle,12,Newcastle,12,,
Nélson Semedo,Crystal Palace,14,Crystal Palace,14,,
Nélson Semedo,Leicester,5,Leicester,5,,
Nélson Semedo,Southampton,15,Southampton,15,,
Nélson Semedo,Arsenal,8,Arsenal,8,,
Nélson Semedo,Liverpool,3,Liverpool,3,,
Nélson Semedo,Aston Villa,11,Aston Villa,11,,
Nélson Semedo,Chelsea,4,Chelsea,4,,
Nélson Semedo,Burnley,17,Burnley,17,,
Nélson Semedo,Spurs,7,Spurs,7,,
Nélson Semedo,Brighton,16,Brighton,16,,1
Nélson Semedo,Everton,10,Everton,10,,
Nélson Semedo,West Brom,19,West Brom,19,,
Nélson Semedo,Chelsea,4,Chelsea,4,,
Nélson Semedo,Crystal Palace,14,Crystal Palace,14,,
Nélson Semedo,Arsenal,8,Arsenal,8,,
Nélson Semedo,Leicester,5,Leicester,5,,
Nélson Semedo,Southampton,15,Southampton,15,,
Nélson Semedo,Leeds,9,Leeds,9,,
Nélson Semedo,Newcastle,12,Newcastle,12,,
Nélson Semedo,Man City,1,Man City,1,,
Nélson Semedo,Aston Villa,11,Aston Villa,11,,
Nélson Semedo,Liverpool,3,Liverpool,3,,
Nélson Semedo,West Ham,6,West Ham,6,,
Nélson Semedo,Fulham,18,Fulham,18,,
Nélson Semedo,Sheff Utd,20,Sheff Utd,20,,
Nélson Semedo,Burnley,17,Burnley,17,,
Nélson Semedo,West Brom,19,West Brom,19,,
Nélson Semedo,Spurs,7,Spurs,7,,
Nélson Semedo,Everton,10,Everton,10,,
Nélson Semedo,Man Utd,2,Man Utd,2,1,
Matthew Lowton,Spurs,7,Spurs,7,,
Matthew Lowton,Chelsea,4,Chelsea,4,,
Matthew Lowton,Brighton,16,Brighton,16,,
Matthew Lowton,Crystal Palace,14,Crystal Palace,14,,
Matthew Lowton,Man City,1,Man City,1,,
Matthew Lowton,Everton,10,Everton,10,,
Matthew Lowton,Arsenal,8,Arsenal,8,,
Matthew Lowton,Aston Villa,11,Aston Villa,11,,
Matthew Lowton,Wolves,13,Wolves,13,,
Matthew Lowton,Leeds,9,Leeds,9,,
Matthew Lowton,Sheff Utd,20,Sheff Utd,20,,
Matthew Lowton,Man Utd,2,Man Utd,2,,
Matthew Lowton,West Ham,6,West Ham,6,,
Matthew Lowton,Liverpool,3,Liverpool,3,,
Matthew Lowton,Aston Villa,11,Aston Villa,11,,
Matthew Lowton,Chelsea,4,Chelsea,4,,
Matthew Lowton,Man City,1,Man City,1,,
Matthew Lowton,Brighton,16,Brighton,16,,
Matthew Lowton,Crystal Palace,14,Crystal Palace,14,1,
Matthew Lowton,Fulham,18,Fulham,18,,
Matthew Lowton,West Brom,19,West Brom,19,,
Matthew Lowton,Spurs,7,Spurs,7,,
Matthew Lowton,Leicester,5,Leicester,5,,
Matthew Lowton,Arsenal,8,Arsenal,8,,
Matthew Lowton,Everton,10,Everton,10,,
Matthew Lowton,Southampton,15,Southampton,15,,
Matthew Lowton,Newcastle,12,Newcastle,12,,
Matthew Lowton,Man Utd,2,Man Utd,2,,
Matthew Lowton,Wolves,13,Wolves,13,,1
Matthew Lowton,West Ham,6,West Ham,6,,
Matthew Lowton,Fulham,18,Fulham,18,,
Matthew Lowton,Leeds,9,Leeds,9,,
Matthew Lowton,Liverpool,3,Liverpool,3,,
Matthew Lowton,Sheff Utd,20,Sheff Utd,20,,
João Moutinho,Sheff Utd,20,Sheff Utd,20,,
João Moutinho,Man City,1,Man City,1,,
João Moutinho,West Ham,6,West Ham,6,,
João Moutinho,Fulham,18,Fulham,18,,
João Moutinho,Leeds,9,Leeds,9,,
João Moutinho,Newcastle,12,Newcastle,12,,
João Moutinho,Crystal Palace,14,Crystal Palace,14,,
João Moutinho,Southampton,15,Southampton,15,,
João Moutinho,Arsenal,8,Arsenal,8,,
João Moutinho,Liverpool,3,Liverpool,3,,
João Moutinho,Aston Villa,11,Aston Villa,11,,
João Moutinho,Burnley,17,Burnley,17,,
João Moutinho,Spurs,7,Spurs,7,,
João Moutinho,Man Utd,2,Man Utd,2,,
João Moutinho,Brighton,16,Brighton,16,,
João Moutinho,Everton,10,Everton,10,,
João Moutinho,West Brom,19,West Brom,19,,
João Moutinho,Chelsea,4,Chelsea,4,,
João Moutinho,Crystal Palace,14,Crystal Palace,14,,
João Moutinho,Arsenal,8,Arsenal,8,1,
João Moutinho,Leicester,5,Leicester,5,,
João Moutinho,Southampton,15,Southampton,15,,
João Moutinho,Leeds,9,Leeds,9,,
João Moutinho,Newcastle,12,Newcastle,12,,
João Moutinho,Man City,1,Man City,1,,1
João Moutinho,Aston Villa,11,Aston Villa,11,,
João Moutinho,Liverpool,3,Liverpool,3,,
João Moutinho,Fulham,18,Fulham,18,,
João Moutinho,Sheff Utd,20,Sheff Utd,20,,
João Moutinho,Brighton,16,Brighton,16,,
João Moutinho,Spurs,7,Spurs,7,,
João Moutinho,Everton,10,Everton,10,,
João Moutinho,Man Utd,2,Man Utd,2,,
Luka Milivojevic,Southampton,15,Southampton,15,,
Luka Milivojevic,Man Utd,2,Man Utd,2,,
Luka Milivojevic,Chelsea,4,Chelsea,4,,
Luka Milivojevic,Brighton,16,Brighton,16,,
Luka Milivojevic,Fulham,18,Fulham,18,,
Luka Milivojevic,Wolves,13,Wolves,13,,
Luka Milivojevic,West Brom,19,West Brom,19,,
Luka Milivojevic,Spurs,7,Spurs,7,,
Luka Milivojevic,West Ham,6,West Ham,6,,
Luka Milivojevic,Liverpool,3,Liverpool,3,,
Luka Milivojevic,Aston Villa,11,Aston Villa,11,,
Luka Milivojevic,Leicester,5,Leicester,5,,
Luka Milivojevic,Sheff Utd,20,Sheff Utd,20,,
Luka Milivojevic,Arsenal,8,Arsenal,8,,
Luka Milivojevic,Man City,1,Man City,1,,
Luka Milivojevic,West Ham,6,West Ham,6,,
Luka Milivojevic,Wolves,13,Wolves,13,,
Luka Milivojevic,Newcastle,12,Newcastle,12,,
Luka Milivojevic,Leeds,9,Leeds,9,,
Luka Milivojevic,Burnley,17,Burnley,17,,
Luka Milivojevic,Brighton,16,Brighton,16,,
Luka Milivojevic,Fulham,18,Fulham,18,,
Luka Milivojevic,Man Utd,2,Man Utd,2,,
Luka Milivojevic,Spurs,7,Spurs,7,,1
Luka Milivojevic,West Brom,19,West Brom,19,1,
Luka Milivojevic,Everton,10,Everton,10,,
Luka Milivojevic,Chelsea,4,Chelsea,4,,
Luka Milivojevic,Leicester,5,Leicester,5,,
Luka Milivojevic,Man City,1,Man City,1,,
Luka Milivojevic,Sheff Utd,20,Sheff Utd,20,,
Luka Milivojevic,Southampton,15,Southampton,15,,
Joachim Andersen,West Brom,19,West Brom,19,,
Joachim Andersen,West Ham,6,West Ham,6,,
Joachim Andersen,Everton,10,Everton,10,,
Joachim Andersen,Leicester,5,Leicester,5,,
Joachim Andersen,Man City,1,Man City,1,,
Joachim Andersen,Liverpool,3,Liverpool,3,,
Joachim Andersen,Brighton,16,Brighton,16,,
Joachim Andersen,Newcastle,12,Newcastle,12,,
Joachim Andersen,Southampton,15,Southampton,15,,
Joachim Andersen,Spurs,7,Spurs,7,,
Joachim Andersen,Chelsea,4,Chelsea,4,,
Joachim Andersen,Man Utd,2,Man Utd,2,,
Joachim Andersen,Brighton,16,Brighton,16,,
Joachim Andersen,West Brom,19,West Brom,19,,
Joachim Andersen,Leicester,5,Leicester,5,,
Joachim Andersen,West Ham,6,West Ham,6,,
Joachim Andersen,Everton,10,Everton,10,,
Joachim Andersen,Burnley,17,Burnley,17,,1
Joachim Andersen,Sheff Utd,20,Sheff Utd,20,,
Joachim Andersen,Crystal Palace,14,Crystal Palace,14,,
Joachim Andersen,Spurs,7,Spurs,7,,
Joachim Andersen,Liverpool,3,Liverpool,3,,
Joachim Andersen,Man City,1,Man City,1,,
Joachim Andersen,Leeds,9,Leeds,9,1,
Joachim Andersen,Aston Villa,11,Aston Villa,11,,
Joachim Andersen,Wolves,13,Wolves,13,,
Joachim Andersen,Arsenal,8,Arsenal,8,,
Joachim Andersen,Chelsea,4,Chelsea,4,,
Joachim Andersen,Burnley,17,Burnley,17,,
Joachim Andersen,Southampton,15,Southampton,15,,
Joachim Andersen,Man Utd,2,Man Utd,2,,
Adam Lallana,Chelsea,4,Chelsea,4,,
Adam Lallana,Newcastle,12,Newcastle,12,,
Adam Lallana,Man Utd,2,Man Utd,2,,
Adam Lallana,Everton,10,Everton,10,,
Adam Lallana,Crystal Palace,14,Crystal Palace,14,,
Adam Lallana,West Brom,19,West Brom,19,,
Adam Lallana,Spurs,7,Spurs,7,,
Adam Lallana,Burnley,17,Burnley,17,,
Adam Lallana,Aston Villa,11,Aston Villa,11,,1
Adam Lallana,Liverpool,3,Liverpool,3,,
Adam Lallana,Fulham,18,Fulham,18,,
Adam Lallana,Sheff Utd,20,Sheff Utd,20,,
Adam Lallana,West Ham,6,West Ham,6,,
Adam Lallana,Wolves,13,Wolves,13,,
Adam Lallana,Spurs,7,Spurs,7,,
Adam Lallana,Liverpool,3,Liverpool,3,,
Adam Lallana,Burnley,17,Burnley,17,,
Adam Lallana,Aston Villa,11,Aston Villa,11,,
Adam Lallana,Crystal Palace,14,Crystal Palace,14,,
Adam Lallana,West Brom,19,West Brom,19,,
Adam Lallana,Leicester,5,Leicester,5,1,
Adam Lallana,Southampton,15,Southampton,15,,
Adam Lallana,Newcastle,12,Newcastle,12,,
Adam Lallana,Man Utd,2,Man Utd,2,,
Adam Lallana,Everton,10,Everton,10,,
Adam Lallana,Chelsea,4,Chelsea,4,,
Adam Lallana,Sheff Utd,20,Sheff Utd,20,,
Adam Lallana,West Ham,6,West Ham,6,,
Adam Lallana,Man City,1,Man City,1,,
Adam Lallana,Arsenal,8,Arsenal,8,,
Victor Lindelöf,Crystal Palace,14,Crystal Palace,14,,
Victor Lindelöf,Brighton,16,Brighton,16,,
Victor Lindelöf,Newcastle,12,Newcastle,12,,
Victor Lindelöf,Chelsea,4,Chelsea,4,,
Victor Lindelöf,Arsenal,8,Arsenal,8,,
Victor Lindelöf,Everton,10,Everton,10,,
Victor Lindelöf,West Brom,19,West Brom,19,,
Victor Lindelöf,Southampton,15,Southampton,15,,
Victor Lindelöf,West Ham,6,West Ham,6,,
Victor Lindelöf,Man City,1,Man City,1,,
Victor Lindelöf,Sheff Utd,20,Sheff Utd,20,,1
Victor Lindelöf,Leeds,9,Leeds,9,1,
Victor Lindelöf,Leicester,5,Leicester,5,,
Victor Lindelöf,Liverpool,3,Liverpool,3,,
Victor Lindelöf,Arsenal,8,Arsenal,8,,
Victor Lindelöf,Southampton,15,Southampton,15,,
Victor Lindelöf,Everton,10,Everton,10,,
Victor Lindelöf,West Brom,19,West Brom,19,,
Victor Lindelöf,Newcastle,12,Newcastle,12,,
Victor Lindelöf,Chelsea,4,Chelsea,4,,
Victor Lindelöf,Man City,1,Man City,1,,
Victor Lindelöf,West Ham,6,West Ham,6,,
Victor Lindelöf,Brighton,16,Brighton,16,,
Victor Lindelöf,Spurs,7,Spurs,7,,
Victor Lindelöf,Burnley,17,Burnley,17,,
Victor Lindelöf,Leeds,9,Leeds,9,,
Victor Lindelöf,Aston Villa,11,Aston Villa,11,,
Victor Lindelöf,Liverpool,3,Liverpool,3,,
Victor Lindelöf,Fulham,18,Fulham,18,,
Mario Lemina,Leeds,9,Leeds,9,,
Mario Lemina,Sheff Utd,20,Sheff Utd,20,,
Mario Lemina,Crystal Palace,14,Crystal Palace,14,,
Mario Lemina,West Brom,19,West Brom,19,,
Mario Lemina,Everton,10,Everton,10,,
Mario Lemina,Leicester,5,Leicester,5,,
Mario Lemina,Man City,1,Man City,1,,
Mario Lemina,Liverpool,3,Liverpool,3,,
Mario Lemina,Brighton,16,Brighton,16,,
Mario Lemina,Newcastle,12,Newcastle,12,,
Mario Lemina,Man Utd,2,Man Utd,2,,
Mario Lemina,Brighton,16,Brighton,16,,
Mario Lemina,West Brom,19,West Brom,19,,
Mario Lemina,Leicester,5,Leicester,5,,
Mario Lemina,West Ham,6,West Ham,6,,
Mario Lemina,Everton,10,Everton,10,,
Mario Lemina,Burnley,17,Burnley,17,,
Mario Lemina,Sheff Utd,20,Sheff Utd,20,,
Mario Lemina,Spurs,7,Spurs,7,,
Mario Lemina,Liverpool,3,Liverpool,3,1,
Mario Lemina,Man City,1,Man City,1,,
Mario Lemina,Leeds,9,Leeds,9,,
Mario Lemina,Aston Villa,11,Aston Villa,11,,
Mario Lemina,Wolves,13,Wolves,13,,
Mario Lemina,Arsenal,8,Arsenal,8,,1
Mario Lemina,Chelsea,4,Chelsea,4,,
Mario Lemina,Burnley,17,Burnley,17,,
Mario Lemina,Man Utd,2,Man Utd,2,,
Joël Veltman,Everton,10,Everton,10,,
Joël Veltman,West Brom,19,West Brom,19,,
Joël Veltman,Spurs,7,Spurs,7,,
Joël Veltman,Burnley,17,Burnley,17,,
Joël Veltman,Aston Villa,11,Aston Villa,11,,
Joël Veltman,Liverpool,3,Liverpool,3,,
Joël Veltman,Southampton,15,Southampton,15,,
Joël Veltman,Leicester,5,Leicester,5,,
Joël Veltman,Fulham,18,Fulham,18,,
Joël Veltman,Sheff Utd,20,Sheff Utd,20,,
Joël Veltman,Arsenal,8,Arsenal,8,,
Joël Veltman,Wolves,13,Wolves,13,,
Joël Veltman,Man City,1,Man City,1,,
Joël Veltman,Leeds,9,Leeds,9,,
Joël Veltman,Fulham,18,Fulham,18,,
Joël Veltman,Spurs,7,Spurs,7,,
Joël Veltman,Burnley,17,Burnley,17,,
Joël Veltman,Aston Villa,11,Aston Villa,11,,
Joël Veltman,Crystal Palace,14,Crystal Palace,14,1,
Joël Veltman,West Brom,19,West Brom,19,,
Joël Veltman,Leicester,5,Leicester,5,,
Joël Veltman,Southampton,15,Southampton,15,,
Joël Veltman,Newcastle,12,Newcastle,12,,1
Joël Veltman,Man Utd,2,Man Utd,2,,
Joël Veltman,Everton,10,Everton,10,,
Joël Veltman,Chelsea,4,Chelsea,4,,
Joël Veltman,Sheff Utd,20,Sheff Utd,20,,
Joël Veltman,Leeds,9,Leeds,9,,
Oliver Burke,Aston Villa,11,Aston Villa,11,,
Oliver Burke,Leeds,9,Leeds,9,,
Oliver Burke,Arsenal,8,Arsenal,8,,
Oliver Burke,Liverpool,3,Liverpool,3,,
Oliver Burke,West Brom,19,West Brom,19,,
Oliver Burke,Leicester,5,Leicester,5,,
Oliver Burke,Man Utd,2,Man Utd,2,,1
Oliver Burke,Brighton,16,Brighton,16,,
Oliver Burke,Everton,10,Everton,10,,
Oliver Burke,Burnley,17,Burnley,17,,
Oliver Burke,Newcastle,12,Newcastle,12,,
Oliver Burke,Spurs,7,Spurs,7,,
Oliver Burke,Man Utd,2,Man Utd,2,1,
Oliver Burke,Man City,1,Man City,1,,
Oliver Burke,West Brom,19,West Brom,19,,
Oliver Burke,Chelsea,4,Chelsea,4,,
Oliver Burke,Liverpool,3,Liverpool,3,,
Oliver Burke,Aston Villa,11,Aston Villa,11,,
Oliver Burke,Leicester,5,Leicester,5,,
Oliver Burke,Leeds,9,Leeds,9,,
Oliver Burke,Arsenal,8,Arsenal,8,,
Oliver Burke,Wolves,13,Wolves,13,,
Oliver Burke,Brighton,16,Brighton,16,,
Oliver Burke,Spurs,7,Spurs,7,,
Oliver Burke,Crystal Palace,14,Crystal Palace,14,,
Kyle Walker,Wolves,13,Wolves,13,,
Kyle Walker,Leicester,5,Leicester,5,,
Kyle Walker,Leeds,9,Leeds,9,,
Kyle Walker,Arsenal,8,Arsenal,8,,
Kyle Walker,West Ham,6,West Ham,6,,
Kyle Walker,Sheff Utd,20,Sheff Utd,20,1,
Kyle Walker,Liverpool,3,Liverpool,3,,
Kyle Walker,Spurs,7,Spurs,7,,
Kyle Walker,Burnley,17,Burnley,17,,1
Kyle Walker,Man Utd,2,Man Utd,2,,
Kyle Walker,West Brom,19,West Brom,19,,
Kyle Walker,Southampton,15,Southampton,15,,
Kyle Walker,Crystal Palace,14,Crystal Palace,14,,
Kyle Walker,Aston Villa,11,Aston Villa,11,,
Kyle Walker,Sheff Utd,20,Sheff Utd,20,,
Kyle Walker,Everton,10,Everton,10,,
Kyle Walker,West Ham,6,West Ham,6,,
Kyle Walker,Wolves,13,Wolves,13,,
Kyle Walker,Man Utd,2,Man Utd,2,,
Kyle Walker,Southampton,15,Southampton,15,,
Kyle Walker,Leicester,5,Leicester,5,,
Kyle Walker,Aston Villa,11,Aston Villa,11,,
Kyle Walker,Newcastle,12,Newcastle,12,,
Kyle Walker,Everton,10,Everton,10,,
Oliver McBurnie,Wolves,13,Wolves,13,,
Oliver McBurnie,Aston Villa,11,Aston Villa,11,,
Oliver McBurnie,Leeds,9,Leeds,9,,
Oliver McBurnie,Arsenal,8,Arsenal,8,,
Oliver McBurnie,Fulham,18,Fulham,18,,
Oliver McBurnie,Liverpool,3,Liverpool,3,,1
Oliver McBurnie,Man City,1,Man City,1,,
Oliver McBurnie,Chelsea,4,Chelsea,4,,
Oliver McBurnie,West Ham,6,West Ham,6,,
Oliver McBurnie,West Brom,19,West Brom,19,,
Oliver McBurnie,Leicester,5,Leicester,5,1,
Oliver McBurnie,Southampton,15,Southampton,15,,
Oliver McBurnie,Everton,10,Everton,10,,
Oliver McBurnie,Man City,1,Man City,1,,
Oliver McBurnie,West Brom,19,West Brom,19,,
Oliver McBurnie,Chelsea,4,Chelsea,4,,
Oliver McBurnie,West Ham,6,West Ham,6,,
Oliver McBurnie,Fulham,18,Fulham,18,,
Oliver McBurnie,Liverpool,3,Liverpool,3,,
Oliver McBurnie,Aston Villa,11,Aston Villa,11,,
Oliver McBurnie,Southampton,15,Southampton,15,,
Oliver McBurnie,Leeds,9,Leeds,9,,
Oliver McBurnie,Arsenal,8,Arsenal,8,,
Willy Boly,Sheff Utd,20,Sheff Utd,20,,
Willy Boly,Man City,1,Man City,1,,
Willy Boly,West Ham,6,West Ham,6,,
Willy Boly,Fulham,18,Fulham,18,,
Willy Boly,Leeds,9,Leeds,9,,
Willy Boly,Newcastle,12,Newcastle,12,,
Willy Boly,Crystal Palace,14,Crystal Palace,14,,
Willy Boly,Leicester,5,Leicester,5,,
Willy Boly,Southampton,15,Southampton,15,,
Willy Boly,Arsenal,8,Arsenal,8,,
Willy Boly,Liverpool,3,Liverpool,3,,
Willy Boly,Chelsea,4,Chelsea,4,,
Willy Boly,West Brom,19,West Brom,19,1,1
Willy Boly,Chelsea,4,Chelsea,4,,
Willy Boly,Crystal Palace,14,Crystal Palace,14,,
Willy Boly,Arsenal,8,Arsenal,8,,
Willy Boly,Liverpool,3,Liverpool,3,,
Willy Boly,Sheff Utd,20,Sheff Utd,20,,
Willy Boly,Burnley,17,Burnley,17,,
Willy Boly,Everton,10,Everton,10,,
Willy Boly,Man Utd,2,Man Utd,2,,
Rayan Aït Nouri,Crystal Palace,14,Crystal Palace,14,1,
Rayan Aït Nouri,Leicester,5,Leicester,5,,
Rayan Aït Nouri,Southampton,15,Southampton,15,,
Rayan Aït Nouri,Liverpool,3,Liverpool,3,,
Rayan Aït Nouri,Burnley,17,Burnley,17,,
Rayan Aït Nouri,Spurs,7,Spurs,7,,
Rayan Aït Nouri,Man Utd,2,Man Utd,2,,
Rayan Aït Nouri,Brighton,16,Brighton,16,,
Rayan Aït Nouri,Everton,10,Everton,10,,1
Rayan Aït Nouri,West Brom,19,West Brom,19,,
Rayan Aït Nouri,Chelsea,4,Chelsea,4,,
Rayan Aït Nouri,Leeds,9,Leeds,9,,
Rayan Aït Nouri,Newcastle,12,Newcastle,12,,
Rayan Aït Nouri,West Ham,6,West Ham,6,,
Rayan Aït Nouri,Fulham,18,Fulham,18,,
Rayan Aït Nouri,Sheff Utd,20,Sheff Utd,20,,
Rayan Aït Nouri,Burnley,17,Burnley,17,,
Rayan Aït Nouri,West Brom,19,West Brom,19,,
Rayan Aït Nouri,Brighton,16,Brighton,16,,
Rayan Aït Nouri,Everton,10,Everton,10,,
Rayan Aït Nouri,Man Utd,2,Man Utd,2,,
Jordan Henderson,Leeds,9,Leeds,9,,
Jordan Henderson,Chelsea,4,Chelsea,4,,
Jordan Henderson,Everton,10,Everton,10,,
Jordan Henderson,Sheff Utd,20,Sheff Utd,20,,
Jordan Henderson,West Ham,6,West Ham,6,,
Jordan Henderson,Man City,1,Man City,1,,
Jordan Henderson,Brighton,16,Brighton,16,,
Jordan Henderson,Wolves,13,Wolves,13,,1
Jordan Henderson,Fulham,18,Fulham,18,,
Jordan Henderson,Spurs,7,Spurs,7,,
Jordan Henderson,Crystal Palace,14,Crystal Palace,14,1,
Jordan Henderson,West Brom,19,West Brom,19,,
