match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
31,4/24/21,H,Cedric Teuchert,1.FC Union Berlin,Werder Bremen,17,3:1,,,18'
34,5/22/21,H,Cedric Teuchert,1.FC Union Berlin,RB Leipzig,2,2:1,,,26'
1,9/19/20,H,Grischa Prömel,1.FC Union Berlin,FC Augsburg,13,1:3,,,71'
2,9/26/20,A,Grischa Prömel,1.FC Union Berlin,Bor. M'gladbach,8,1:1,,,88'
3,10/2/20,H,Grischa Prömel,1.FC Union Berlin,1.FSV Mainz 05,12,4:0,,,90'
4,10/18/20,A,Grischa Prömel,1.FC Union Berlin,FC Schalke 04,18,1:1,,,90'
8,11/22/20,A,Grischa Prömel,1.FC Union Berlin,1. FC Köln,16,1:2,,,60'
9,11/28/20,H,Grischa Prömel,1.FC Union Berlin,E. Frankfurt,5,3:3,,,84'
10,12/4/20,A,Grischa Prömel,1.FC Union Berlin,Hertha BSC,14,3:1,,,83'
11,12/12/20,H,Grischa Prömel,1.FC Union Berlin,FC Bayern,1,1:1,1,,90'
12,12/15/20,A,Grischa Prömel,1.FC Union Berlin,VfB Stuttgart,9,2:2,,,90'
13,12/18/20,H,Grischa Prömel,1.FC Union Berlin,Bor. Dortmund,3,2:1,,1,90'
14,1/2/21,A,Grischa Prömel,1.FC Union Berlin,Werder Bremen,17,0:2,,,76'
16,1/15/21,H,Grischa Prömel,1.FC Union Berlin,Bay. Leverkusen,6,1:0,,,90'
18,1/23/21,A,Grischa Prömel,1.FC Union Berlin,FC Augsburg,13,2:1,,,71'
21,2/13/21,H,Grischa Prömel,1.FC Union Berlin,FC Schalke 04,18,0:0,,,21'
22,2/20/21,A,Grischa Prömel,1.FC Union Berlin,SC Freiburg,10,0:1,1,,90'
23,2/28/21,H,Grischa Prömel,1.FC Union Berlin,TSG Hoffenheim,11,1:1,,,63'
24,3/7/21,A,Grischa Prömel,1.FC Union Berlin,Arm. Bielefeld,15,0:0,,,90'
25,3/13/21,H,Grischa Prömel,1.FC Union Berlin,1. FC Köln,16,2:1,,,73'
26,3/20/21,A,Grischa Prömel,1.FC Union Berlin,E. Frankfurt,5,5:2,,,71'
27,4/4/21,H,Grischa Prömel,1.FC Union Berlin,Hertha BSC,14,1:1,,,73'
28,4/10/21,A,Grischa Prömel,1.FC Union Berlin,FC Bayern,1,1:1,,,90'
29,4/17/21,H,Grischa Prömel,1.FC Union Berlin,VfB Stuttgart,9,2:1,1,,85'
30,4/21/21,A,Grischa Prömel,1.FC Union Berlin,Bor. Dortmund,3,2:0,,,80'
31,4/24/21,H,Grischa Prömel,1.FC Union Berlin,Werder Bremen,17,3:1,,,18'
8,11/21/20,H,Evan N'Dicka,Eintracht Frankfurt,RB Leipzig,2,1:1,,1,90'
9,11/28/20,A,Evan N'Dicka,Eintracht Frankfurt,Union Berlin,7,3:3,,,90'
10,12/5/20,H,Evan N'Dicka,Eintracht Frankfurt,Bor. Dortmund,3,1:1,,,90'
11,12/11/20,A,Evan N'Dicka,Eintracht Frankfurt,VfL Wolfsburg,4,2:1,,,90'
14,1/2/21,H,Evan N'Dicka,Eintracht Frankfurt,Bay. Leverkusen,6,2:1,,,90'
15,1/9/21,A,Evan N'Dicka,Eintracht Frankfurt,1.FSV Mainz 05,12,0:2,,,90'
16,1/17/21,H,Evan N'Dicka,Eintracht Frankfurt,FC Schalke 04,18,3:1,,,90'
17,1/20/21,A,Evan N'Dicka,Eintracht Frankfurt,SC Freiburg,10,2:2,,,90'
18,1/23/21,A,Evan N'Dicka,Eintracht Frankfurt,Arm. Bielefeld,15,1:5,,,90'
19,1/30/21,H,Evan N'Dicka,Eintracht Frankfurt,Hertha BSC,14,3:1,,,90'
20,2/7/21,A,Evan N'Dicka,Eintracht Frankfurt,TSG Hoffenheim,11,1:3,1,,90'
21,2/14/21,H,Evan N'Dicka,Eintracht Frankfurt,1. FC Köln,16,2:0,1,,90'
22,2/20/21,H,Evan N'Dicka,Eintracht Frankfurt,FC Bayern,1,2:1,,,90'
24,3/6/21,H,Evan N'Dicka,Eintracht Frankfurt,VfB Stuttgart,9,1:1,,,90'
25,3/14/21,A,Evan N'Dicka,Eintracht Frankfurt,RB Leipzig,2,1:1,,,90'
26,3/20/21,H,Evan N'Dicka,Eintracht Frankfurt,Union Berlin,7,5:2,,,90'
27,4/3/21,A,Evan N'Dicka,Eintracht Frankfurt,Bor. Dortmund,3,1:2,,,90'
28,4/10/21,H,Evan N'Dicka,Eintracht Frankfurt,VfL Wolfsburg,4,4:3,,,90'
29,4/17/21,A,Evan N'Dicka,Eintracht Frankfurt,Bor. M'gladbach,8,4:0,,,90'
30,4/20/21,H,Evan N'Dicka,Eintracht Frankfurt,FC Augsburg,13,2:0,,,90'
31,4/24/21,A,Evan N'Dicka,Eintracht Frankfurt,Bay. Leverkusen,6,3:1,,,90'
33,5/15/21,A,Evan N'Dicka,Eintracht Frankfurt,FC Schalke 04,18,4:3,1,,65'
34,5/22/21,H,Evan N'Dicka,Eintracht Frankfurt,SC Freiburg,10,3:1,,,90'
1,9/19/20,A,Peter Pekarik,Hertha BSC,Werder Bremen,17,1:4,1,,81'
2,9/25/20,H,Peter Pekarik,Hertha BSC,E. Frankfurt,5,1:3,,,45'
3,10/4/20,A,Peter Pekarik,Hertha BSC,FC Bayern,1,4:3,,,90'
4,10/17/20,H,Peter Pekarik,Hertha BSC,VfB Stuttgart,9,0:2,,,20'
5,10/24/20,A,Peter Pekarik,Hertha BSC,RB Leipzig,2,2:1,,,45'
6,11/1/20,H,Peter Pekarik,Hertha BSC,VfL Wolfsburg,4,1:1,,,90'
7,11/7/20,A,Peter Pekarik,Hertha BSC,FC Augsburg,13,0:3,,,90'
8,11/21/20,H,Peter Pekarik,Hertha BSC,Bor. Dortmund,3,2:5,,,85'
9,11/29/20,A,Peter Pekarik,Hertha BSC,Bay. Leverkusen,6,0:0,,,90'
10,12/4/20,H,Peter Pekarik,Hertha BSC,Union Berlin,7,3:1,1,,90'
11,12/12/20,A,Peter Pekarik,Hertha BSC,Bor. M'gladbach,8,1:1,,,90'
12,12/15/20,H,Peter Pekarik,Hertha BSC,1.FSV Mainz 05,12,0:0,,,18'
13,12/20/20,A,Peter Pekarik,Hertha BSC,SC Freiburg,10,4:1,,,74'
14,1/2/21,H,Peter Pekarik,Hertha BSC,FC Schalke 04,18,3:0,,,82'
15,1/10/21,A,Peter Pekarik,Hertha BSC,Arm. Bielefeld,15,1:0,,,72'
16,1/16/21,A,Peter Pekarik,Hertha BSC,1. FC Köln,16,0:0,,,90'
17,1/19/21,H,Peter Pekarik,Hertha BSC,TSG Hoffenheim,11,0:3,,,45'
18,1/23/21,H,Peter Pekarik,Hertha BSC,Werder Bremen,17,1:4,,1,64'
20,2/5/21,H,Peter Pekarik,Hertha BSC,FC Bayern,1,0:1,,,90'
21,2/13/21,A,Peter Pekarik,Hertha BSC,VfB Stuttgart,9,1:1,,,79'
30,5/6/21,H,Peter Pekarik,Hertha BSC,SC Freiburg,10,3:0,1,,90'
31,5/12/21,A,Peter Pekarik,Hertha BSC,FC Schalke 04,18,1:2,,,90'
34,5/22/21,A,Peter Pekarik,Hertha BSC,TSG Hoffenheim,11,2:1,,,90'
1,9/18/20,A,Mark Uth,FC Schalke 04,FC Bayern,1,8:0,,,90'
2,9/26/20,H,Mark Uth,FC Schalke 04,Werder Bremen,17,1:3,1,,90'
3,10/3/20,A,Mark Uth,FC Schalke 04,RB Leipzig,2,4:0,,,90'
6,10/30/20,H,Mark Uth,FC Schalke 04,VfB Stuttgart,9,1:1,,,84'
7,11/7/20,A,Mark Uth,FC Schalke 04,1.FSV Mainz 05,12,2:2,1,,90'
8,11/21/20,H,Mark Uth,FC Schalke 04,VfL Wolfsburg,4,0:2,,,90'
9,11/28/20,A,Mark Uth,FC Schalke 04,Bor. M'gladbach,8,4:1,,1,90'
10,12/6/20,H,Mark Uth,FC Schalke 04,Bay. Leverkusen,6,0:3,,,90'
11,12/13/20,A,Mark Uth,FC Schalke 04,FC Augsburg,13,2:2,,,20'
14,1/2/21,A,Mark Uth,FC Schalke 04,Hertha BSC,14,3:0,,,90'
15,1/9/21,H,Mark Uth,FC Schalke 04,TSG Hoffenheim,11,4:0,,,73'
16,1/17/21,A,Mark Uth,FC Schalke 04,E. Frankfurt,5,3:1,,,90'
17,1/20/21,H,Mark Uth,FC Schalke 04,1. FC Köln,16,1:2,,,90'
18,1/24/21,H,Mark Uth,FC Schalke 04,FC Bayern,1,0:4,,,90'
19,1/30/21,A,Mark Uth,FC Schalke 04,Werder Bremen,17,1:1,,,90'
20,2/6/21,H,Mark Uth,FC Schalke 04,RB Leipzig,2,0:3,,,39'
29,4/17/21,A,Mark Uth,FC Schalke 04,SC Freiburg,10,4:0,,,34'
30,4/20/21,A,Mark Uth,FC Schalke 04,Arm. Bielefeld,15,1:0,,,37'
32,5/8/21,A,Mark Uth,FC Schalke 04,TSG Hoffenheim,11,4:2,1,,85'
33,5/15/21,H,Mark Uth,FC Schalke 04,E. Frankfurt,5,4:3,,,45'
4,10/17/20,A,Justin Kluivert,RB Leipzig,FC Augsburg,13,0:2,,,1'
5,10/24/20,H,Justin Kluivert,RB Leipzig,Hertha BSC,14,2:1,,,66'
8,11/21/20,A,Justin Kluivert,RB Leipzig,E. Frankfurt,5,1:1,,,18'
10,12/5/20,A,Justin Kluivert,RB Leipzig,FC Bayern,1,3:3,1,,78'
11,12/12/20,H,Justin Kluivert,RB Leipzig,Werder Bremen,17,2:0,,,90'
12,12/16/20,A,Justin Kluivert,RB Leipzig,TSG Hoffenheim,11,0:1,,,29'
16,1/16/21,A,Justin Kluivert,RB Leipzig,VfL Wolfsburg,4,2:2,,,12'
18,1/23/21,A,Justin Kluivert,RB Leipzig,1.FSV Mainz 05,12,3:2,,,29'
19,1/30/21,H,Justin Kluivert,RB Leipzig,Bay. Leverkusen,6,1:0,,,20'
22,2/21/21,A,Justin Kluivert,RB Leipzig,Hertha BSC,14,0:3,,,11'
23,2/27/21,H,Justin Kluivert,RB Leipzig,Bor. M'gladbach,8,3:2,,,76'
25,3/14/21,H,Justin Kluivert,RB Leipzig,E. Frankfurt,5,1:1,,1,75'
27,4/3/21,H,Justin Kluivert,RB Leipzig,FC Bayern,1,0:1,,,45'
28,4/10/21,A,Justin Kluivert,RB Leipzig,Werder Bremen,17,1:4,,,61'
30,4/20/21,A,Justin Kluivert,RB Leipzig,1. FC Köln,16,2:1,,,24'
31,4/25/21,H,Justin Kluivert,RB Leipzig,VfB Stuttgart,9,2:0,,,14'
32,5/8/21,A,Justin Kluivert,RB Leipzig,Bor. Dortmund,3,3:2,,,26'
33,5/16/21,H,Justin Kluivert,RB Leipzig,VfL Wolfsburg,4,2:2,1,,70'
34,5/22/21,A,Justin Kluivert,RB Leipzig,Union Berlin,7,2:1,1,,68'
1,9/19/20,H,Sebastian Andersson,1. FC Köln,TSG Hoffenheim,11,2:3,1,1,90'
2,9/26/20,A,Sebastian Andersson,1. FC Köln,Arm. Bielefeld,15,1:0,,,76'
3,10/3/20,H,Sebastian Andersson,1. FC Köln,Bor. M'gladbach,8,1:3,,,90'
4,10/18/20,H,Sebastian Andersson,1. FC Köln,E. Frankfurt,5,1:1,,,89'
5,10/23/20,A,Sebastian Andersson,1. FC Köln,VfB Stuttgart,9,1:1,1,,70'
6,10/31/20,H,Sebastian Andersson,1. FC Köln,FC Bayern,1,1:2,,,79'
7,11/6/20,A,Sebastian Andersson,1. FC Köln,Werder Bremen,17,1:1,,,90'
8,11/22/20,H,Sebastian Andersson,1. FC Köln,Union Berlin,7,1:2,,,90'
10,12/5/20,H,Sebastian Andersson,1. FC Köln,VfL Wolfsburg,4,2:2,,,2'
12,12/16/20,H,Sebastian Andersson,1. FC Köln,Bay. Leverkusen,6,0:4,,,65'
27,4/3/21,A,Sebastian Andersson,1. FC Köln,VfL Wolfsburg,4,1:0,,,15'
28,4/11/21,H,Sebastian Andersson,1. FC Köln,1.FSV Mainz 05,12,2:3,,,76'
31,4/23/21,A,Sebastian Andersson,1. FC Köln,FC Augsburg,13,2:3,,,79'
32,5/9/21,H,Sebastian Andersson,1. FC Köln,SC Freiburg,10,1:4,1,,65'
33,5/15/21,A,Sebastian Andersson,1. FC Köln,Hertha BSC,14,0:0,,,71'
34,5/22/21,H,Sebastian Andersson,1. FC Köln,FC Schalke 04,18,1:0,,,88'
1,9/19/20,H,Davie Selke,SV Werder Bremen,Hertha BSC,14,1:4,1,,90'
2,9/26/20,A,Davie Selke,SV Werder Bremen,FC Schalke 04,18,1:3,,,22'
3,10/3/20,H,Davie Selke,SV Werder Bremen,Arm. Bielefeld,15,1:0,,,9'
4,10/17/20,A,Davie Selke,SV Werder Bremen,SC Freiburg,10,1:1,,,13'
9,11/27/20,A,Davie Selke,SV Werder Bremen,VfL Wolfsburg,4,5:3,,,6'
10,12/6/20,H,Davie Selke,SV Werder Bremen,VfB Stuttgart,9,1:2,1,,30'
14,1/2/21,H,Davie Selke,SV Werder Bremen,Union Berlin,7,0:2,,,45'
15,1/9/21,A,Davie Selke,SV Werder Bremen,Bay. Leverkusen,6,1:1,,,30'
16,1/16/21,H,Davie Selke,SV Werder Bremen,FC Augsburg,13,2:0,,,72'
17,1/19/21,A,Davie Selke,SV Werder Bremen,Bor. M'gladbach,8,1:0,,,16'
18,1/23/21,A,Davie Selke,SV Werder Bremen,Hertha BSC,14,1:4,1,,32'
21,2/13/21,H,Davie Selke,SV Werder Bremen,SC Freiburg,10,0:0,,,28'
24,3/7/21,A,Davie Selke,SV Werder Bremen,1. FC Köln,16,1:1,,,4'
20,3/10/21,A,Davie Selke,SV Werder Bremen,Arm. Bielefeld,15,0:2,,,7'
26,3/20/21,H,Davie Selke,SV Werder Bremen,VfL Wolfsburg,4,1:2,,,8'
27,4/4/21,A,Davie Selke,SV Werder Bremen,VfB Stuttgart,9,1:0,,,17'
28,4/10/21,H,Davie Selke,SV Werder Bremen,RB Leipzig,2,1:4,,,90'
29,4/18/21,A,Davie Selke,SV Werder Bremen,Bor. Dortmund,3,4:1,,,31'
30,4/21/21,H,Davie Selke,SV Werder Bremen,1.FSV Mainz 05,12,0:1,,,12'
31,4/24/21,A,Davie Selke,SV Werder Bremen,Union Berlin,7,3:1,,,27'
32,5/8/21,H,Davie Selke,SV Werder Bremen,Bay. Leverkusen,6,0:0,,,90'
33,5/15/21,A,Davie Selke,SV Werder Bremen,FC Augsburg,13,2:0,,,56'
34,5/22/21,H,Davie Selke,SV Werder Bremen,Bor. M'gladbach,8,2:4,,,67'
4,10/17/20,A,Eric Maxim Choupo-Moting,Bayern Munich,Arm. Bielefeld,15,1:4,,,4'
5,10/24/20,H,Eric Maxim Choupo-Moting,Bayern Munich,E. Frankfurt,5,5:0,,,22'
6,10/31/20,A,Eric Maxim Choupo-Moting,Bayern Munich,1. FC Köln,16,1:2,,,63'
8,11/21/20,H,Eric Maxim Choupo-Moting,Bayern Munich,Werder Bremen,17,1:1,,,27'
11,12/12/20,A,Eric Maxim Choupo-Moting,Bayern Munich,Union Berlin,7,1:1,,,2'
14,1/3/21,H,Eric Maxim Choupo-Moting,Bayern Munich,1.FSV Mainz 05,12,5:2,,,2'
16,1/17/21,H,Eric Maxim Choupo-Moting,Bayern Munich,SC Freiburg,10,2:1,,,3'
18,1/24/21,A,Eric Maxim Choupo-Moting,Bayern Munich,FC Schalke 04,18,0:4,,,10'
19,1/30/21,H,Eric Maxim Choupo-Moting,Bayern Munich,TSG Hoffenheim,11,4:1,,,16'
20,2/5/21,A,Eric Maxim Choupo-Moting,Bayern Munich,Hertha BSC,14,0:1,,,4'
21,2/15/21,H,Eric Maxim Choupo-Moting,Bayern Munich,Arm. Bielefeld,15,3:3,,,90'
22,2/20/21,A,Eric Maxim Choupo-Moting,Bayern Munich,E. Frankfurt,5,2:1,,,82'
23,2/27/21,H,Eric Maxim Choupo-Moting,Bayern Munich,1. FC Köln,16,5:1,1,,64'
24,3/6/21,H,Eric Maxim Choupo-Moting,Bayern Munich,Bor. Dortmund,3,4:2,,,1'
25,3/13/21,A,Eric Maxim Choupo-Moting,Bayern Munich,Werder Bremen,17,1:3,,,11'
26,3/20/21,H,Eric Maxim Choupo-Moting,Bayern Munich,VfB Stuttgart,9,4:0,,,20'
27,4/3/21,A,Eric Maxim Choupo-Moting,Bayern Munich,RB Leipzig,2,0:1,,,90'
28,4/10/21,H,Eric Maxim Choupo-Moting,Bayern Munich,Union Berlin,7,1:1,,,58'
29,4/17/21,A,Eric Maxim Choupo-Moting,Bayern Munich,VfL Wolfsburg,4,2:3,1,,90'
30,4/20/21,H,Eric Maxim Choupo-Moting,Bayern Munich,Bay. Leverkusen,6,2:0,1,,90'
31,4/24/21,A,Eric Maxim Choupo-Moting,Bayern Munich,1.FSV Mainz 05,12,2:1,,,45'
34,5/22/21,H,Eric Maxim Choupo-Moting,Bayern Munich,FC Augsburg,13,5:2,,,18'
6,10/31/20,A,Kevin Stöger,1.FSV Mainz 05,FC Augsburg,13,3:1,,,7'
9,11/29/20,H,Kevin Stöger,1.FSV Mainz 05,TSG Hoffenheim,11,1:1,,,4'
10,12/5/20,A,Kevin Stöger,1.FSV Mainz 05,Arm. Bielefeld,15,2:1,1,,32'
11,12/12/20,H,Kevin Stöger,1.FSV Mainz 05,1. FC Köln,16,0:1,,,22'
12,12/15/20,A,Kevin Stöger,1.FSV Mainz 05,Hertha BSC,14,0:0,,,77'
13,12/19/20,H,Kevin Stöger,1.FSV Mainz 05,Werder Bremen,17,0:1,,,79'
14,1/3/21,A,Kevin Stöger,1.FSV Mainz 05,FC Bayern,1,5:2,,,10'
15,1/9/21,H,Kevin Stöger,1.FSV Mainz 05,E. Frankfurt,5,0:2,,,73'
16,1/16/21,A,Kevin Stöger,1.FSV Mainz 05,Bor. Dortmund,3,1:1,,,1'
18,1/23/21,H,Kevin Stöger,1.FSV Mainz 05,RB Leipzig,2,3:2,,,24'
19,1/29/21,A,Kevin Stöger,1.FSV Mainz 05,VfB Stuttgart,9,2:0,,,28'
21,2/13/21,A,Kevin Stöger,1.FSV Mainz 05,Bay. Leverkusen,6,2:2,1,,7'
22,2/20/21,A,Kevin Stöger,1.FSV Mainz 05,Bor. M'gladbach,8,1:2,1,,26'
23,2/28/21,H,Kevin Stöger,1.FSV Mainz 05,FC Augsburg,13,0:1,,,90'
24,3/5/21,A,Kevin Stöger,1.FSV Mainz 05,FC Schalke 04,18,0:0,,,1'
25,3/13/21,H,Kevin Stöger,1.FSV Mainz 05,SC Freiburg,10,1:0,,,18'
26,3/21/21,A,Kevin Stöger,1.FSV Mainz 05,TSG Hoffenheim,11,1:2,,,8'
30,4/21/21,A,Kevin Stöger,1.FSV Mainz 05,Werder Bremen,17,0:1,,,3'
33,5/16/21,H,Kevin Stöger,1.FSV Mainz 05,Bor. Dortmund,3,1:3,,,18'
8,11/21/20,A,Youssoufa Moukoko,Borussia Dortmund,Hertha BSC,14,2:5,,,5'
9,11/28/20,H,Youssoufa Moukoko,Borussia Dortmund,1. FC Köln,16,1:2,,,23'
10,12/5/20,A,Youssoufa Moukoko,Borussia Dortmund,E. Frankfurt,5,1:1,,,45'
11,12/12/20,H,Youssoufa Moukoko,Borussia Dortmund,VfB Stuttgart,9,1:5,,,4'
12,12/15/20,A,Youssoufa Moukoko,Borussia Dortmund,Werder Bremen,17,1:2,,,80'
13,12/18/20,A,Youssoufa Moukoko,Borussia Dortmund,Union Berlin,7,2:1,1,,90'
16,1/16/21,H,Youssoufa Moukoko,Borussia Dortmund,1.FSV Mainz 05,12,1:1,,,30'
17,1/19/21,A,Youssoufa Moukoko,Borussia Dortmund,Bay. Leverkusen,6,2:1,,,7'
18,1/22/21,A,Youssoufa Moukoko,Borussia Dortmund,Bor. M'gladbach,8,4:2,,,10'
20,2/6/21,A,Youssoufa Moukoko,Borussia Dortmund,SC Freiburg,10,2:1,1,,30'
21,2/13/21,H,Youssoufa Moukoko,Borussia Dortmund,TSG Hoffenheim,11,2:2,,,30'
22,2/20/21,A,Youssoufa Moukoko,Borussia Dortmund,FC Schalke 04,18,0:4,,,7'
25,3/13/21,H,Youssoufa Moukoko,Borussia Dortmund,Hertha BSC,14,2:0,1,,6'
26,3/20/21,A,Youssoufa Moukoko,Borussia Dortmund,1. FC Köln,16,2:2,,,45'
1,9/20/20,A,Nadiem Amiri,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:0,,,27'
2,9/26/20,H,Nadiem Amiri,Bayer 04 Leverkusen,RB Leipzig,2,1:1,,,12'
3,10/3/20,A,Nadiem Amiri,Bayer 04 Leverkusen,VfB Stuttgart,9,1:1,,,11'
4,10/17/20,A,Nadiem Amiri,Bayer 04 Leverkusen,1.FSV Mainz 05,12,0:1,,,90'
5,10/26/20,H,Nadiem Amiri,Bayer 04 Leverkusen,FC Augsburg,13,3:1,,1,90'
6,11/1/20,A,Nadiem Amiri,Bayer 04 Leverkusen,SC Freiburg,10,2:4,1,,90'
7,11/8/20,H,Nadiem Amiri,Bayer 04 Leverkusen,Bor. M'gladbach,8,4:3,,1,90'
8,11/21/20,A,Nadiem Amiri,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,80'
10,12/6/20,A,Nadiem Amiri,Bayer 04 Leverkusen,FC Schalke 04,18,0:3,,1,90'
11,12/13/20,H,Nadiem Amiri,Bayer 04 Leverkusen,TSG Hoffenheim,11,4:1,,1,90'
12,12/16/20,A,Nadiem Amiri,Bayer 04 Leverkusen,1. FC Köln,16,0:4,,1,78'
13,12/19/20,H,Nadiem Amiri,Bayer 04 Leverkusen,FC Bayern,1,1:2,,1,90'
14,1/2/21,A,Nadiem Amiri,Bayer 04 Leverkusen,E. Frankfurt,5,2:1,1,,90'
15,1/9/21,H,Nadiem Amiri,Bayer 04 Leverkusen,Werder Bremen,17,1:1,,,90'
16,1/15/21,A,Nadiem Amiri,Bayer 04 Leverkusen,Union Berlin,7,1:0,,,90'
17,1/19/21,H,Nadiem Amiri,Bayer 04 Leverkusen,Bor. Dortmund,3,2:1,,,90'
18,1/23/21,H,Nadiem Amiri,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:1,,,74'
21,2/13/21,H,Nadiem Amiri,Bayer 04 Leverkusen,1.FSV Mainz 05,12,2:2,,,18'
23,2/28/21,H,Nadiem Amiri,Bayer 04 Leverkusen,SC Freiburg,10,1:2,,,67'
24,3/6/21,A,Nadiem Amiri,Bayer 04 Leverkusen,Bor. M'gladbach,8,0:1,,,90'
25,3/14/21,H,Nadiem Amiri,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,90'
26,3/21/21,A,Nadiem Amiri,Bayer 04 Leverkusen,Hertha BSC,14,3:0,,,45'
27,4/3/21,H,Nadiem Amiri,Bayer 04 Leverkusen,FC Schalke 04,18,2:1,,,82'
28,4/12/21,A,Nadiem Amiri,Bayer 04 Leverkusen,TSG Hoffenheim,11,0:0,,,32'
29,4/17/21,H,Nadiem Amiri,Bayer 04 Leverkusen,1. FC Köln,16,3:0,,,90'
30,4/20/21,A,Nadiem Amiri,Bayer 04 Leverkusen,FC Bayern,1,2:0,,,20'
31,4/24/21,H,Nadiem Amiri,Bayer 04 Leverkusen,E. Frankfurt,5,3:1,,,5'
32,5/8/21,A,Nadiem Amiri,Bayer 04 Leverkusen,Werder Bremen,17,0:0,,,8'
33,5/15/21,H,Nadiem Amiri,Bayer 04 Leverkusen,Union Berlin,7,1:1,,,67'
1,9/19/20,H,Maximilian Eggestein,SV Werder Bremen,Hertha BSC,14,1:4,,,90'
2,9/26/20,A,Maximilian Eggestein,SV Werder Bremen,FC Schalke 04,18,1:3,,,90'
3,10/3/20,H,Maximilian Eggestein,SV Werder Bremen,Arm. Bielefeld,15,1:0,,,90'
4,10/17/20,A,Maximilian Eggestein,SV Werder Bremen,SC Freiburg,10,1:1,,,90'
5,10/25/20,H,Maximilian Eggestein,SV Werder Bremen,TSG Hoffenheim,11,1:1,1,,90'
6,10/31/20,A,Maximilian Eggestein,SV Werder Bremen,E. Frankfurt,5,1:1,,,90'
7,11/6/20,H,Maximilian Eggestein,SV Werder Bremen,1. FC Köln,16,1:1,,,90'
8,11/21/20,A,Maximilian Eggestein,SV Werder Bremen,FC Bayern,1,1:1,1,,90'
9,11/27/20,A,Maximilian Eggestein,SV Werder Bremen,VfL Wolfsburg,4,5:3,,,90'
10,12/6/20,H,Maximilian Eggestein,SV Werder Bremen,VfB Stuttgart,9,1:2,,,90'
11,12/12/20,A,Maximilian Eggestein,SV Werder Bremen,RB Leipzig,2,2:0,,,90'
12,12/15/20,H,Maximilian Eggestein,SV Werder Bremen,Bor. Dortmund,3,1:2,,1,90'
13,12/19/20,A,Maximilian Eggestein,SV Werder Bremen,1.FSV Mainz 05,12,0:1,,,90'
14,1/2/21,H,Maximilian Eggestein,SV Werder Bremen,Union Berlin,7,0:2,,,90'
15,1/9/21,A,Maximilian Eggestein,SV Werder Bremen,Bay. Leverkusen,6,1:1,,,90'
16,1/16/21,H,Maximilian Eggestein,SV Werder Bremen,FC Augsburg,13,2:0,,,90'
17,1/19/21,A,Maximilian Eggestein,SV Werder Bremen,Bor. M'gladbach,8,1:0,,,90'
18,1/23/21,A,Maximilian Eggestein,SV Werder Bremen,Hertha BSC,14,1:4,,1,90'
19,1/30/21,H,Maximilian Eggestein,SV Werder Bremen,FC Schalke 04,18,1:1,,,90'
21,2/13/21,H,Maximilian Eggestein,SV Werder Bremen,SC Freiburg,10,0:0,,,90'
22,2/21/21,A,Maximilian Eggestein,SV Werder Bremen,TSG Hoffenheim,11,4:0,,,90'
23,2/26/21,H,Maximilian Eggestein,SV Werder Bremen,E. Frankfurt,5,2:1,,1,90'
24,3/7/21,A,Maximilian Eggestein,SV Werder Bremen,1. FC Köln,16,1:1,,,90'
20,3/10/21,A,Maximilian Eggestein,SV Werder Bremen,Arm. Bielefeld,15,0:2,,1,90'
25,3/13/21,H,Maximilian Eggestein,SV Werder Bremen,FC Bayern,1,1:3,,,63'
26,3/20/21,H,Maximilian Eggestein,SV Werder Bremen,VfL Wolfsburg,4,1:2,,,90'
27,4/4/21,A,Maximilian Eggestein,SV Werder Bremen,VfB Stuttgart,9,1:0,,,90'
29,4/18/21,A,Maximilian Eggestein,SV Werder Bremen,Bor. Dortmund,3,4:1,,1,90'
30,4/21/21,H,Maximilian Eggestein,SV Werder Bremen,1.FSV Mainz 05,12,0:1,,,90'
31,4/24/21,A,Maximilian Eggestein,SV Werder Bremen,Union Berlin,7,3:1,,,90'
32,5/8/21,H,Maximilian Eggestein,SV Werder Bremen,Bay. Leverkusen,6,0:0,,,90'
33,5/15/21,A,Maximilian Eggestein,SV Werder Bremen,FC Augsburg,13,2:0,,,90'
34,5/22/21,H,Maximilian Eggestein,SV Werder Bremen,Bor. M'gladbach,8,2:4,,,90'
1,9/20/20,A,Jean-Paul Boëtius,1.FSV Mainz 05,RB Leipzig,2,3:1,,,22'
2,9/26/20,H,Jean-Paul Boëtius,1.FSV Mainz 05,VfB Stuttgart,9,1:4,,,82'
3,10/2/20,A,Jean-Paul Boëtius,1.FSV Mainz 05,Union Berlin,7,4:0,,,90'
4,10/17/20,H,Jean-Paul Boëtius,1.FSV Mainz 05,Bay. Leverkusen,6,0:1,,,90'
5,10/24/20,H,Jean-Paul Boëtius,1.FSV Mainz 05,Bor. M'gladbach,8,2:3,,,90'
6,10/31/20,A,Jean-Paul Boëtius,1.FSV Mainz 05,FC Augsburg,13,3:1,,,90'
7,11/7/20,H,Jean-Paul Boëtius,1.FSV Mainz 05,FC Schalke 04,18,2:2,,,84'
8,11/22/20,A,Jean-Paul Boëtius,1.FSV Mainz 05,SC Freiburg,10,1:3,,1,90'
