player,team,team_position,opponent,opponent_position,goals,assists
Shinji Okazaki,Levante,14,Levante,14,,
Shinji Okazaki,Celta de Vigo,8,Celta de Vigo,8,,
Shinji Okazaki,FC Barcelona,3,FC Barcelona,3,,
Shinji Okazaki,Real Betis,6,Real Betis,6,,
Shinji Okazaki,Getafe,15,Getafe,15,,
Shinji Okazaki,Villarreal,7,Villarreal,7,,
Shinji Okazaki,Real Valladolid,19,Real Valladolid,19,,
Shinji Okazaki,Real Madrid,2,Real Madrid,2,,1
Shinji Okazaki,Sevilla FC,4,Sevilla FC,4,,
Shinji Okazaki,Granada CF,9,Granada CF,9,,
Shinji Okazaki,Celta de Vigo,8,Celta de Vigo,8,,
Shinji Okazaki,Atlético Madrid,1,Atlético Madrid,1,,
Shinji Okazaki,Getafe,15,Getafe,15,,
Shinji Okazaki,Cádiz CF,12,Cádiz CF,12,,
Shinji Okazaki,Valencia,13,Valencia,13,,
Igor Zubeldia,Real Valladolid,19,Real Valladolid,19,,
Igor Zubeldia,Granada CF,9,Granada CF,9,,
Igor Zubeldia,Cádiz CF,12,Cádiz CF,12,,
Igor Zubeldia,Villarreal,7,Villarreal,7,,
Igor Zubeldia,Alavés,16,Alavés,16,,
Igor Zubeldia,SD Eibar,20,SD Eibar,20,,
Igor Zubeldia,FC Barcelona,3,FC Barcelona,3,,
Igor Zubeldia,Levante,14,Levante,14,,
Igor Zubeldia,Atlético Madrid,1,Atlético Madrid,1,,
Igor Zubeldia,Athletic,10,Athletic,10,,
Igor Zubeldia,CA Osasuna,11,CA Osasuna,11,,
Igor Zubeldia,Sevilla FC,4,Sevilla FC,4,,
Igor Zubeldia,Real Betis,6,Real Betis,6,,
Igor Zubeldia,Cádiz CF,12,Cádiz CF,12,,
Igor Zubeldia,Getafe,15,Getafe,15,,
Igor Zubeldia,Alavés,16,Alavés,16,,
Igor Zubeldia,Real Madrid,2,Real Madrid,2,,
Igor Zubeldia,Levante,14,Levante,14,,
Igor Zubeldia,Granada CF,9,Granada CF,9,,
Igor Zubeldia,FC Barcelona,3,FC Barcelona,3,,
Igor Zubeldia,Athletic,10,Athletic,10,,1
Igor Zubeldia,Sevilla FC,4,Sevilla FC,4,,
Igor Zubeldia,SD Eibar,20,SD Eibar,20,,
Igor Zubeldia,Atlético Madrid,1,Atlético Madrid,1,1,
Emiliano Rigoni,Alavés,16,Alavés,16,,
Emiliano Rigoni,Valencia,13,Valencia,13,,
Emiliano Rigoni,Real Betis,6,Real Betis,6,,
Emiliano Rigoni,Celta de Vigo,8,Celta de Vigo,8,,
Emiliano Rigoni,Granada CF,9,Granada CF,9,,
Emiliano Rigoni,Atlético Madrid,1,Atlético Madrid,1,,
Emiliano Rigoni,CA Osasuna,11,CA Osasuna,11,,1
Emiliano Rigoni,Real Madrid,2,Real Madrid,2,,
Emiliano Rigoni,Athletic,10,Athletic,10,,
Emiliano Rigoni,Getafe,15,Getafe,15,,
Emiliano Rigoni,Real Valladolid,19,Real Valladolid,19,,
Emiliano Rigoni,FC Barcelona,3,FC Barcelona,3,,
Emiliano Rigoni,Valencia,13,Valencia,13,,
Emiliano Rigoni,Villarreal,7,Villarreal,7,,
Emiliano Rigoni,Celta de Vigo,8,Celta de Vigo,8,1,
Emiliano Rigoni,SD Eibar,20,SD Eibar,20,,
Emiliano Rigoni,FC Barcelona,3,FC Barcelona,3,,
Emiliano Rigoni,Granada CF,9,Granada CF,9,,
Emiliano Rigoni,Real Betis,6,Real Betis,6,,
Emiliano Rigoni,SD Huesca,18,SD Huesca,18,,
Emiliano Rigoni,CA Osasuna,11,CA Osasuna,11,,
Emiliano Rigoni,Real Valladolid,19,Real Valladolid,19,,
Emiliano Rigoni,Real Sociedad,5,Real Sociedad,5,,
Dani Escriche,Cádiz CF,12,Cádiz CF,12,,
Dani Escriche,Valencia,13,Valencia,13,,
Dani Escriche,Real Sociedad,5,Real Sociedad,5,,
Dani Escriche,Granada CF,9,Granada CF,9,,
Dani Escriche,Athletic,10,Athletic,10,,
Dani Escriche,Levante,14,Levante,14,,
Dani Escriche,Getafe,15,Getafe,15,,
Dani Escriche,Villarreal,7,Villarreal,7,,
Dani Escriche,Real Valladolid,19,Real Valladolid,19,,1
Dani Escriche,Real Madrid,2,Real Madrid,2,,
Dani Escriche,Sevilla FC,4,Sevilla FC,4,,
Dani Escriche,Granada CF,9,Granada CF,9,1,
Dani Escriche,SD Eibar,20,SD Eibar,20,,
Dani Escriche,Celta de Vigo,8,Celta de Vigo,8,,
Dani Escriche,FC Barcelona,3,FC Barcelona,3,,
Dani Escriche,CA Osasuna,11,CA Osasuna,11,,
Dani Escriche,Levante,14,Levante,14,,
Dani Escriche,Alavés,16,Alavés,16,,
Dani Escriche,Atlético Madrid,1,Atlético Madrid,1,,
Dani Escriche,Getafe,15,Getafe,15,,
Dani Escriche,Cádiz CF,12,Cádiz CF,12,,
Dani Escriche,Athletic,10,Athletic,10,,
Dani Escriche,Real Betis,6,Real Betis,6,,
Kévin Rodrigues,Villarreal,7,Villarreal,7,,
Kévin Rodrigues,Athletic,10,Athletic,10,,
Kévin Rodrigues,Elche CF,17,Elche CF,17,,
Kévin Rodrigues,Real Valladolid,19,Real Valladolid,19,1,
Kévin Rodrigues,CA Osasuna,11,CA Osasuna,11,,
Kévin Rodrigues,Sevilla FC,4,Sevilla FC,4,,
Kévin Rodrigues,Cádiz CF,12,Cádiz CF,12,,
Kévin Rodrigues,SD Huesca,18,SD Huesca,18,,
Kévin Rodrigues,Real Sociedad,5,Real Sociedad,5,,
Kévin Rodrigues,Real Madrid,2,Real Madrid,2,,1
Kévin Rodrigues,Alavés,16,Alavés,16,,
Kévin Rodrigues,Levante,14,Levante,14,,
Kévin Rodrigues,SD Huesca,18,SD Huesca,18,,
Kévin Rodrigues,Cádiz CF,12,Cádiz CF,12,,
Kévin Rodrigues,Villarreal,7,Villarreal,7,,
Kévin Rodrigues,Athletic,10,Athletic,10,,
Kévin Rodrigues,Real Madrid,2,Real Madrid,2,,
Kévin Rodrigues,Levante,14,Levante,14,,
Kévin Rodrigues,Atlético Madrid,1,Atlético Madrid,1,,
Kévin Rodrigues,Granada CF,9,Granada CF,9,,
Kévin Rodrigues,Real Betis,6,Real Betis,6,,
Kévin Rodrigues,Valencia,13,Valencia,13,,
Iván Alejo,CA Osasuna,11,CA Osasuna,11,,
Iván Alejo,SD Huesca,18,SD Huesca,18,,
Iván Alejo,Athletic,10,Athletic,10,,
Iván Alejo,Granada CF,9,Granada CF,9,1,
Iván Alejo,SD Eibar,20,SD Eibar,20,,
Iván Alejo,Real Sociedad,5,Real Sociedad,5,,
Iván Alejo,FC Barcelona,3,FC Barcelona,3,,
Iván Alejo,Celta de Vigo,8,Celta de Vigo,8,,
Iván Alejo,Real Valladolid,19,Real Valladolid,19,,
Iván Alejo,Levante,14,Levante,14,,
Iván Alejo,Athletic,10,Athletic,10,,
Iván Alejo,FC Barcelona,3,FC Barcelona,3,,
Iván Alejo,Real Betis,6,Real Betis,6,,
Iván Alejo,Villarreal,7,Villarreal,7,,
Iván Alejo,Valencia,13,Valencia,13,,1
Iván Alejo,Getafe,15,Getafe,15,,
Iván Alejo,Celta de Vigo,8,Celta de Vigo,8,,
Iván Alejo,Real Madrid,2,Real Madrid,2,,
Iván Alejo,Real Valladolid,19,Real Valladolid,19,,
Iván Alejo,Granada CF,9,Granada CF,9,,
Iván Alejo,SD Huesca,18,SD Huesca,18,,
Iván Alejo,Elche CF,17,Elche CF,17,,
Ángel Montoro,Athletic,10,Athletic,10,,1
Ángel Montoro,Alavés,16,Alavés,16,,
Ángel Montoro,Sevilla FC,4,Sevilla FC,4,,
Ángel Montoro,Getafe,15,Getafe,15,1,
Ángel Montoro,Levante,14,Levante,14,,
Ángel Montoro,Real Valladolid,19,Real Valladolid,19,,
Ángel Montoro,FC Barcelona,3,FC Barcelona,3,,
Ángel Montoro,CA Osasuna,11,CA Osasuna,11,,
Ángel Montoro,Villarreal,7,Villarreal,7,,
Ángel Montoro,CA Osasuna,11,CA Osasuna,11,,
Ángel Montoro,Celta de Vigo,8,Celta de Vigo,8,,
Ángel Montoro,Levante,14,Levante,14,,
Ángel Montoro,Atlético Madrid,1,Atlético Madrid,1,,
Ángel Montoro,Athletic,10,Athletic,10,,
Ángel Montoro,Real Sociedad,5,Real Sociedad,5,,
Ángel Montoro,Valencia,13,Valencia,13,,
Ángel Montoro,Villarreal,7,Villarreal,7,,
Ángel Montoro,Real Valladolid,19,Real Valladolid,19,,
Ángel Montoro,SD Eibar,20,SD Eibar,20,,
Ángel Montoro,Sevilla FC,4,Sevilla FC,4,,
Ángel Montoro,Cádiz CF,12,Cádiz CF,12,,
Ángel Montoro,Real Betis,6,Real Betis,6,,
Rubén Peña,SD Huesca,18,SD Huesca,18,,
Rubén Peña,Cádiz CF,12,Cádiz CF,12,,
Rubén Peña,Real Madrid,2,Real Madrid,2,,
Rubén Peña,CA Osasuna,11,CA Osasuna,11,,
Rubén Peña,Athletic,10,Athletic,10,,
Rubén Peña,Sevilla FC,4,Sevilla FC,4,,
Rubén Peña,Levante,14,Levante,14,,
Rubén Peña,Celta de Vigo,8,Celta de Vigo,8,,
Rubén Peña,Granada CF,9,Granada CF,9,1,
Rubén Peña,SD Huesca,18,SD Huesca,18,,
Rubén Peña,Real Sociedad,5,Real Sociedad,5,,
Rubén Peña,Real Betis,6,Real Betis,6,,
Rubén Peña,Granada CF,9,Granada CF,9,,
Rubén Peña,CA Osasuna,11,CA Osasuna,11,,
Rubén Peña,Levante,14,Levante,14,,
Rubén Peña,Alavés,16,Alavés,16,,
Rubén Peña,Celta de Vigo,8,Celta de Vigo,8,,1
Rubén Peña,Real Valladolid,19,Real Valladolid,19,,
Rubén Peña,Real Madrid,2,Real Madrid,2,,
Facundo Roncaglia,Getafe,15,Getafe,15,,
Facundo Roncaglia,Celta de Vigo,8,Celta de Vigo,8,1,1
Facundo Roncaglia,SD Eibar,20,SD Eibar,20,,
Facundo Roncaglia,Athletic,10,Athletic,10,,
Facundo Roncaglia,Atlético Madrid,1,Atlético Madrid,1,,
Facundo Roncaglia,Sevilla FC,4,Sevilla FC,4,,
Facundo Roncaglia,SD Huesca,18,SD Huesca,18,,
Facundo Roncaglia,FC Barcelona,3,FC Barcelona,3,,
Facundo Roncaglia,Real Betis,6,Real Betis,6,,
Facundo Roncaglia,Villarreal,7,Villarreal,7,,
Facundo Roncaglia,Elche CF,17,Elche CF,17,,
Facundo Roncaglia,Real Sociedad,5,Real Sociedad,5,,
Facundo Roncaglia,Granada CF,9,Granada CF,9,,
Facundo Roncaglia,Valencia,13,Valencia,13,,
Facundo Roncaglia,Granada CF,9,Granada CF,9,,
Facundo Roncaglia,Elche CF,17,Elche CF,17,,
Facundo Roncaglia,Celta de Vigo,8,Celta de Vigo,8,,
Adrián López,Cádiz CF,12,Cádiz CF,12,1,
Adrián López,Getafe,15,Getafe,15,,
Adrián López,Levante,14,Levante,14,,1
Adrián López,Celta de Vigo,8,Celta de Vigo,8,,
Adrián López,SD Eibar,20,SD Eibar,20,,
Adrián López,Athletic,10,Athletic,10,,
Adrián López,Atlético Madrid,1,Atlético Madrid,1,,
Adrián López,Sevilla FC,4,Sevilla FC,4,,
Adrián López,SD Huesca,18,SD Huesca,18,,
Adrián López,Real Betis,6,Real Betis,6,,
Adrián López,SD Eibar,20,SD Eibar,20,,
Adrián López,Sevilla FC,4,Sevilla FC,4,,
Adrián López,FC Barcelona,3,FC Barcelona,3,,
Adrián López,Real Valladolid,19,Real Valladolid,19,,
Adrián López,Getafe,15,Getafe,15,,
Adrián López,Valencia,13,Valencia,13,,
Adrián López,Real Madrid,2,Real Madrid,2,,
Kenan Kodro,Cádiz CF,12,Cádiz CF,12,,
Kenan Kodro,SD Huesca,18,SD Huesca,18,1,
Kenan Kodro,Real Sociedad,5,Real Sociedad,5,,
Kenan Kodro,SD Huesca,18,SD Huesca,18,,
Kenan Kodro,Alavés,16,Alavés,16,,
Kenan Kodro,SD Eibar,20,SD Eibar,20,,
Kenan Kodro,Real Madrid,2,Real Madrid,2,,
Kenan Kodro,Celta de Vigo,8,Celta de Vigo,8,,
Kenan Kodro,Getafe,15,Getafe,15,,
Kenan Kodro,CA Osasuna,11,CA Osasuna,11,,
Kenan Kodro,Sevilla FC,4,Sevilla FC,4,,
Kenan Kodro,FC Barcelona,3,FC Barcelona,3,,
Kenan Kodro,Granada CF,9,Granada CF,9,,1
Kenan Kodro,Elche CF,17,Elche CF,17,,
Kenan Kodro,Cádiz CF,12,Cádiz CF,12,,
Kenan Kodro,Valencia,13,Valencia,13,,
Kenan Kodro,Real Sociedad,5,Real Sociedad,5,,
Luis Milla,Athletic,10,Athletic,10,1,
Luis Milla,Alavés,16,Alavés,16,,
Luis Milla,Atlético Madrid,1,Atlético Madrid,1,,
Luis Milla,Cádiz CF,12,Cádiz CF,12,,
Luis Milla,Sevilla FC,4,Sevilla FC,4,,
Luis Milla,Levante,14,Levante,14,,
Luis Milla,Real Valladolid,19,Real Valladolid,19,,
Luis Milla,Celta de Vigo,8,Celta de Vigo,8,,1
Luis Milla,SD Huesca,18,SD Huesca,18,,
Luis Milla,Elche CF,17,Elche CF,17,,
Luis Milla,Real Betis,6,Real Betis,6,,
Luis Milla,Real Madrid,2,Real Madrid,2,,
Luis Milla,FC Barcelona,3,FC Barcelona,3,,
Luis Milla,CA Osasuna,11,CA Osasuna,11,,
Luis Milla,Villarreal,7,Villarreal,7,,
Luis Milla,CA Osasuna,11,CA Osasuna,11,,
Javi Martínez,Villarreal,7,Villarreal,7,,
Javi Martínez,Elche CF,17,Elche CF,17,,
Javi Martínez,Alavés,16,Alavés,16,,
Javi Martínez,Real Sociedad,5,Real Sociedad,5,,
Javi Martínez,Valencia,13,Valencia,13,,
Javi Martínez,Real Betis,6,Real Betis,6,,
Javi Martínez,Real Valladolid,19,Real Valladolid,19,,
Javi Martínez,SD Huesca,18,SD Huesca,18,,
Javi Martínez,Villarreal,7,Villarreal,7,,
Javi Martínez,Valencia,13,Valencia,13,1,1
Javi Martínez,Real Madrid,2,Real Madrid,2,,
Javi Martínez,Cádiz CF,12,Cádiz CF,12,,
Javi Martínez,Real Sociedad,5,Real Sociedad,5,,
Júnior Firpo,CA Osasuna,11,CA Osasuna,11,,
Júnior Firpo,Real Valladolid,19,Real Valladolid,19,,
Júnior Firpo,SD Eibar,20,SD Eibar,20,,1
Júnior Firpo,Granada CF,9,Granada CF,9,,
Júnior Firpo,Alavés,16,Alavés,16,1,
Júnior Firpo,CA Osasuna,11,CA Osasuna,11,,
Júnior Firpo,SD Eibar,20,SD Eibar,20,,
Mickaël Malsa,CA Osasuna,11,CA Osasuna,11,,
Mickaël Malsa,Sevilla FC,4,Sevilla FC,4,,
Mickaël Malsa,Real Madrid,2,Real Madrid,2,,
Mickaël Malsa,Athletic,10,Athletic,10,,
Mickaël Malsa,Celta de Vigo,8,Celta de Vigo,8,,
Mickaël Malsa,Granada CF,9,Granada CF,9,,
Mickaël Malsa,Alavés,16,Alavés,16,,
Mickaël Malsa,Elche CF,17,Elche CF,17,,
Mickaël Malsa,Real Valladolid,19,Real Valladolid,19,,
Mickaël Malsa,Getafe,15,Getafe,15,,
Mickaël Malsa,FC Barcelona,3,FC Barcelona,3,,
Mickaël Malsa,Real Sociedad,5,Real Sociedad,5,,
Mickaël Malsa,SD Huesca,18,SD Huesca,18,,
Mickaël Malsa,Real Betis,6,Real Betis,6,,
Mickaël Malsa,Villarreal,7,Villarreal,7,,
Mickaël Malsa,SD Eibar,20,SD Eibar,20,,
Mickaël Malsa,Cádiz CF,12,Cádiz CF,12,,
Mickaël Malsa,Real Valladolid,19,Real Valladolid,19,,
Mickaël Malsa,Real Madrid,2,Real Madrid,2,,
Mickaël Malsa,CA Osasuna,11,CA Osasuna,11,,
Mickaël Malsa,Atlético Madrid,1,Atlético Madrid,1,,
Mickaël Malsa,Atlético Madrid,1,Atlético Madrid,1,,
Mickaël Malsa,Athletic,10,Athletic,10,,
Mickaël Malsa,Real Sociedad,5,Real Sociedad,5,,
Mickaël Malsa,Valencia,13,Valencia,13,,
Mickaël Malsa,Real Betis,6,Real Betis,6,,
Mickaël Malsa,SD Huesca,18,SD Huesca,18,,
Mickaël Malsa,SD Eibar,20,SD Eibar,20,,
Mickaël Malsa,Villarreal,7,Villarreal,7,1,
Mickaël Malsa,Sevilla FC,4,Sevilla FC,4,,
Mickaël Malsa,Elche CF,17,Elche CF,17,,
Mickaël Malsa,Alavés,16,Alavés,16,,
Mickaël Malsa,FC Barcelona,3,FC Barcelona,3,,
Mickaël Malsa,Getafe,15,Getafe,15,,
Mickaël Malsa,Cádiz CF,12,Cádiz CF,12,,
Marko Dmitrovic,Celta de Vigo,8,Celta de Vigo,8,,
Marko Dmitrovic,Villarreal,7,Villarreal,7,,
Marko Dmitrovic,Athletic,10,Athletic,10,,
Marko Dmitrovic,Elche CF,17,Elche CF,17,,
Marko Dmitrovic,Real Valladolid,19,Real Valladolid,19,,
Marko Dmitrovic,CA Osasuna,11,CA Osasuna,11,,
Marko Dmitrovic,Sevilla FC,4,Sevilla FC,4,,
Marko Dmitrovic,Cádiz CF,12,Cádiz CF,12,,
Marko Dmitrovic,SD Huesca,18,SD Huesca,18,,
Marko Dmitrovic,Getafe,15,Getafe,15,,
Marko Dmitrovic,Real Betis,6,Real Betis,6,,
Marko Dmitrovic,Valencia,13,Valencia,13,,
Marko Dmitrovic,Real Sociedad,5,Real Sociedad,5,,
Marko Dmitrovic,Real Madrid,2,Real Madrid,2,,
Marko Dmitrovic,Alavés,16,Alavés,16,,
Marko Dmitrovic,FC Barcelona,3,FC Barcelona,3,,
Marko Dmitrovic,Granada CF,9,Granada CF,9,,
Marko Dmitrovic,Levante,14,Levante,14,,
Marko Dmitrovic,Atlético Madrid,1,Atlético Madrid,1,1,
Marko Dmitrovic,Celta de Vigo,8,Celta de Vigo,8,,
Marko Dmitrovic,Sevilla FC,4,Sevilla FC,4,,
Marko Dmitrovic,CA Osasuna,11,CA Osasuna,11,,
Marko Dmitrovic,Real Valladolid,19,Real Valladolid,19,,
Marko Dmitrovic,Elche CF,17,Elche CF,17,,
Marko Dmitrovic,Cádiz CF,12,Cádiz CF,12,,
Marko Dmitrovic,Villarreal,7,Villarreal,7,,
Marko Dmitrovic,Athletic,10,Athletic,10,,
Marko Dmitrovic,Real Madrid,2,Real Madrid,2,,
Marko Dmitrovic,Atlético Madrid,1,Atlético Madrid,1,,
Marko Dmitrovic,Granada CF,9,Granada CF,9,,
Marko Dmitrovic,Real Sociedad,5,Real Sociedad,5,,
Marko Dmitrovic,Alavés,16,Alavés,16,,
Marko Dmitrovic,Getafe,15,Getafe,15,,
Marko Dmitrovic,Real Betis,6,Real Betis,6,,
Marko Dmitrovic,Valencia,13,Valencia,13,,
David García,Cádiz CF,12,Cádiz CF,12,,
David García,Getafe,15,Getafe,15,,
David García,Levante,14,Levante,14,,
David García,Celta de Vigo,8,Celta de Vigo,8,,
David García,SD Eibar,20,SD Eibar,20,,
David García,Athletic,10,Athletic,10,,
David García,Atlético Madrid,1,Atlético Madrid,1,,
David García,Sevilla FC,4,Sevilla FC,4,,
David García,SD Huesca,18,SD Huesca,18,1,
David García,Real Betis,6,Real Betis,6,,
David García,Real Valladolid,19,Real Valladolid,19,,
David García,Villarreal,7,Villarreal,7,,
David García,Elche CF,17,Elche CF,17,,
David García,Alavés,16,Alavés,16,,
David García,Real Sociedad,5,Real Sociedad,5,,
David García,Real Madrid,2,Real Madrid,2,,
David García,Granada CF,9,Granada CF,9,,
David García,Granada CF,9,Granada CF,9,,
David García,Real Betis,6,Real Betis,6,,
David García,SD Eibar,20,SD Eibar,20,,
David García,Levante,14,Levante,14,,
David García,Sevilla FC,4,Sevilla FC,4,,
David García,Alavés,16,Alavés,16,,
David García,FC Barcelona,3,FC Barcelona,3,,
David García,Real Valladolid,19,Real Valladolid,19,,
David García,SD Huesca,18,SD Huesca,18,,
David García,Getafe,15,Getafe,15,,
David García,Villarreal,7,Villarreal,7,,
David García,Elche CF,17,Elche CF,17,,
David García,Valencia,13,Valencia,13,,
David García,Real Madrid,2,Real Madrid,2,,
David García,Athletic,10,Athletic,10,,
David García,Cádiz CF,12,Cádiz CF,12,,
David García,Atlético Madrid,1,Atlético Madrid,1,,
David García,Real Sociedad,5,Real Sociedad,5,,
Guido Rodríguez,Alavés,16,Alavés,16,,
Guido Rodríguez,Real Valladolid,19,Real Valladolid,19,,
Guido Rodríguez,Real Madrid,2,Real Madrid,2,,
Guido Rodríguez,Getafe,15,Getafe,15,,
Guido Rodríguez,Valencia,13,Valencia,13,,
Guido Rodríguez,Real Sociedad,5,Real Sociedad,5,,
Guido Rodríguez,Atlético Madrid,1,Atlético Madrid,1,,
Guido Rodríguez,Elche CF,17,Elche CF,17,,
Guido Rodríguez,FC Barcelona,3,FC Barcelona,3,,
Guido Rodríguez,Athletic,10,Athletic,10,,
Guido Rodríguez,SD Eibar,20,SD Eibar,20,,
Guido Rodríguez,CA Osasuna,11,CA Osasuna,11,,
Guido Rodríguez,Villarreal,7,Villarreal,7,,
Guido Rodríguez,Granada CF,9,Granada CF,9,,
Guido Rodríguez,Cádiz CF,12,Cádiz CF,12,1,
Guido Rodríguez,Levante,14,Levante,14,,
Guido Rodríguez,Sevilla FC,4,Sevilla FC,4,,
Guido Rodríguez,Celta de Vigo,8,Celta de Vigo,8,,
Guido Rodríguez,FC Barcelona,3,FC Barcelona,3,,
Guido Rodríguez,Villarreal,7,Villarreal,7,,
Guido Rodríguez,Getafe,15,Getafe,15,,
Guido Rodríguez,Cádiz CF,12,Cádiz CF,12,,
Guido Rodríguez,Alavés,16,Alavés,16,,
Guido Rodríguez,Sevilla FC,4,Sevilla FC,4,,
Guido Rodríguez,Levante,14,Levante,14,,
Guido Rodríguez,Elche CF,17,Elche CF,17,,
Guido Rodríguez,Atlético Madrid,1,Atlético Madrid,1,,
Guido Rodríguez,Valencia,13,Valencia,13,,
Guido Rodríguez,Athletic,10,Athletic,10,,
Guido Rodríguez,Real Madrid,2,Real Madrid,2,,
Guido Rodríguez,Real Valladolid,19,Real Valladolid,19,,
Guido Rodríguez,Granada CF,9,Granada CF,9,,
Guido Rodríguez,SD Eibar,20,SD Eibar,20,,
Guido Rodríguez,SD Huesca,18,SD Huesca,18,,
Guido Rodríguez,Celta de Vigo,8,Celta de Vigo,8,,
Nemanja Maksimovic,CA Osasuna,11,CA Osasuna,11,,
Nemanja Maksimovic,Alavés,16,Alavés,16,,
Nemanja Maksimovic,Real Betis,6,Real Betis,6,,
Nemanja Maksimovic,Real Sociedad,5,Real Sociedad,5,,
Nemanja Maksimovic,FC Barcelona,3,FC Barcelona,3,,
Nemanja Maksimovic,Granada CF,9,Granada CF,9,,
Nemanja Maksimovic,Valencia,13,Valencia,13,,
Nemanja Maksimovic,Villarreal,7,Villarreal,7,,
Nemanja Maksimovic,Levante,14,Levante,14,,
Nemanja Maksimovic,Sevilla FC,4,Sevilla FC,4,,
Nemanja Maksimovic,Cádiz CF,12,Cádiz CF,12,1,
Nemanja Maksimovic,Celta de Vigo,8,Celta de Vigo,8,,
Nemanja Maksimovic,Atlético Madrid,1,Atlético Madrid,1,,
Nemanja Maksimovic,Real Valladolid,19,Real Valladolid,19,,
Nemanja Maksimovic,Elche CF,17,Elche CF,17,,
Nemanja Maksimovic,SD Huesca,18,SD Huesca,18,,
Nemanja Maksimovic,Athletic,10,Athletic,10,,
Nemanja Maksimovic,Alavés,16,Alavés,16,,
Nemanja Maksimovic,Sevilla FC,4,Sevilla FC,4,,
Nemanja Maksimovic,Real Madrid,2,Real Madrid,2,,
Nemanja Maksimovic,Real Sociedad,5,Real Sociedad,5,,
Nemanja Maksimovic,Real Betis,6,Real Betis,6,,
Nemanja Maksimovic,Valencia,13,Valencia,13,,
Nemanja Maksimovic,Real Valladolid,19,Real Valladolid,19,,
Nemanja Maksimovic,Atlético Madrid,1,Atlético Madrid,1,,
Nemanja Maksimovic,Elche CF,17,Elche CF,17,,
Nemanja Maksimovic,Cádiz CF,12,Cádiz CF,12,,
Nemanja Maksimovic,Real Madrid,2,Real Madrid,2,,
Nemanja Maksimovic,FC Barcelona,3,FC Barcelona,3,,
Nemanja Maksimovic,SD Huesca,18,SD Huesca,18,,
Nemanja Maksimovic,Villarreal,7,Villarreal,7,,
Nemanja Maksimovic,SD Eibar,20,SD Eibar,20,,
Nemanja Maksimovic,Celta de Vigo,8,Celta de Vigo,8,,
Nemanja Maksimovic,Levante,14,Levante,14,,
Nemanja Maksimovic,Granada CF,9,Granada CF,9,,
Bono,Cádiz CF,12,Cádiz CF,12,,
Bono,Levante,14,Levante,14,,
Bono,FC Barcelona,3,FC Barcelona,3,,
Bono,Granada CF,9,Granada CF,9,,
Bono,Athletic,10,Athletic,10,,
Bono,CA Osasuna,11,CA Osasuna,11,,
Bono,Real Madrid,2,Real Madrid,2,,
Bono,Getafe,15,Getafe,15,,
Bono,Real Valladolid,19,Real Valladolid,19,,
Bono,Valencia,13,Valencia,13,,
Bono,Villarreal,7,Villarreal,7,,
Bono,Real Betis,6,Real Betis,6,,
Bono,Real Sociedad,5,Real Sociedad,5,,
Bono,Atlético Madrid,1,Atlético Madrid,1,,
Bono,Alavés,16,Alavés,16,,
Bono,Cádiz CF,12,Cádiz CF,12,,
Bono,SD Eibar,20,SD Eibar,20,,
Bono,Getafe,15,Getafe,15,,
Bono,SD Huesca,18,SD Huesca,18,,
Bono,CA Osasuna,11,CA Osasuna,11,,
Bono,FC Barcelona,3,FC Barcelona,3,,
Bono,Real Betis,6,Real Betis,6,,
Bono,Elche CF,17,Elche CF,17,,
Bono,Real Valladolid,19,Real Valladolid,19,1,
Bono,Atlético Madrid,1,Atlético Madrid,1,,
Bono,Celta de Vigo,8,Celta de Vigo,8,,
Bono,Real Sociedad,5,Real Sociedad,5,,
Bono,Levante,14,Levante,14,,
Bono,Granada CF,9,Granada CF,9,,
Bono,Athletic,10,Athletic,10,,
Bono,Real Madrid,2,Real Madrid,2,,
Bono,Valencia,13,Valencia,13,,
Bono,Villarreal,7,Villarreal,7,,
Clément Lenglet,Villarreal,7,Villarreal,7,,
Clément Lenglet,Celta de Vigo,8,Celta de Vigo,8,,
Clément Lenglet,Getafe,15,Getafe,15,,
Clément Lenglet,Real Madrid,2,Real Madrid,2,,
Clément Lenglet,Alavés,16,Alavés,16,,
Clément Lenglet,Real Betis,6,Real Betis,6,,
Clément Lenglet,Atlético Madrid,1,Atlético Madrid,1,,
Clément Lenglet,CA Osasuna,11,CA Osasuna,11,,
Clément Lenglet,Cádiz CF,12,Cádiz CF,12,,
Clément Lenglet,Levante,14,Levante,14,,
Clément Lenglet,Real Sociedad,5,Real Sociedad,5,,
Clément Lenglet,Valencia,13,Valencia,13,,
Clément Lenglet,Real Valladolid,19,Real Valladolid,19,1,
Clément Lenglet,SD Eibar,20,SD Eibar,20,,
Clément Lenglet,SD Huesca,18,SD Huesca,18,,
Clément Lenglet,Athletic,10,Athletic,10,,
Clément Lenglet,Athletic,10,Athletic,10,,
Clément Lenglet,Real Betis,6,Real Betis,6,,
Clément Lenglet,Alavés,16,Alavés,16,,
Clément Lenglet,Cádiz CF,12,Cádiz CF,12,,
Clément Lenglet,Elche CF,17,Elche CF,17,,
Clément Lenglet,Sevilla FC,4,Sevilla FC,4,,
Clément Lenglet,CA Osasuna,11,CA Osasuna,11,,
Clément Lenglet,SD Huesca,18,SD Huesca,18,,
Clément Lenglet,Real Sociedad,5,Real Sociedad,5,,
Clément Lenglet,Real Valladolid,19,Real Valladolid,19,,
Clément Lenglet,Real Madrid,2,Real Madrid,2,,
Clément Lenglet,Getafe,15,Getafe,15,,
